Year,Month,State,Sale_RES,Sale_COM,Sale_IND,Sale_OTH,Sale_ALL,Price_RES,Price_COM,Price_IND,Price_OTH,Price_ALL,Rev_RES,Rev_COM,Rev_IND,Rev_OTH,Rev_ALL,Cus_RES,Cus_COM,Cus_IND,Cus_OTH,Cus_ALL,Heating_deg_days,Cooling_deg_days,Pop,Income,UR,GSP,CPI,Regions,Year-Month,Sale_ALL_no_OTH
2004,12,IA,1158.01,914.89,1487.96,0.0,3560.86,8.67,6.42,4.2,0.0,6.23,100.44,58.74,62.52,0.0,221.7,1286090.0,199203.0,6038.0,0.0,1491331.0,1191.0,0.0,2971.345,94381.5,4.5,115993.0,197.8,West North Central ,2004-12-01,3560.86
2004,12,ID,834.98,517.9,584.49,0.0,1937.36,5.86,5.17,3.41,0.0,4.94,48.92,26.76,19.95,0.0,95.63,588363.0,88118.0,24659.0,0.0,701140.0,1053.0,0.0,1400.1470000000004,40595.6,4.5,44050.0,197.8,Mountain ,2004-12-01,1937.37
2004,12,IL,4043.78,3861.75,4037.79,33.01,11976.32,7.58,6.97,4.66,4.96,6.39,306.49,269.16,188.15,1.64,765.44,4921448.0,544459.0,18318.0,7.0,5484232.0,1120.0,0.0,12665.263,468270.1,6.0,546661.0,197.8,East North Central ,2004-12-01,11943.32
2004,12,IN,2948.87,1896.15,4082.96,1.68,8929.65,7.01,6.24,4.13,8.45,5.53,206.63,118.38,168.56,0.14,493.72,2654030.0,322880.0,18739.0,1.0,2995650.0,1071.0,0.0,6270.3809999999985,192339.3,5.6,231961.0,197.8,East North Central ,2004-12-01,8927.98
2004,12,KS,1061.84,1099.32,895.59,0.0,3056.75,7.07,6.07,4.5,0.0,5.96,75.08,66.71,40.32,0.0,182.12,1179297.0,208632.0,16666.0,0.0,1404595.0,902.0,0.0,2750.769,86682.0,5.3,99974.0,197.8,West North Central ,2004-12-01,3056.75
2004,12,KY,2386.98,1530.81,3883.38,0.0,7801.18,6.17,5.7,3.16,0.0,4.58,147.16,87.33,122.68,0.0,357.16,1859320.0,281034.0,6655.0,0.0,2147009.0,889.0,0.0,4170.962,118854.4,5.3,131655.0,197.8,East South Central ,2004-12-01,7801.17
2004,12,LA,1938.85,1701.58,2389.98,1.26,6031.67,7.98,7.97,6.05,7.8,7.21,154.64,135.59,144.65,0.1,434.98,1896052.0,254909.0,18205.0,21.0,2169187.0,454.0,6.0,4579.5340000000015,131078.1,5.8,171848.0,197.8,West South Central ,2004-12-01,6030.41
2004,12,MA,1912.78,2264.49,786.06,37.83,5001.16,12.16,10.81,8.88,4.46,10.98,232.62,244.78,69.81,1.69,548.9,2574636.0,366164.0,14681.0,6.0,2955487.0,1041.0,0.0,6450.73,278232.6,4.9,310476.0,197.8,New England ,2004-12-01,4963.33
2004,12,MD,2575.5,1409.28,1667.6,42.66,5695.02,7.38,7.62,5.98,5.94,7.02,190.02,107.39,99.7,2.53,399.65,2085906.0,224292.0,15673.0,6.0,2325877.0,855.0,0.0,5580.195,237880.8,4.3,232215.0,197.8,South Atlantic ,2004-12-01,5652.38
2004,12,ME,429.28,363.8,303.78,0.0,1096.86,11.98,11.68,7.07,0.0,10.52,51.43,42.48,21.47,0.0,115.38,667060.0,91459.0,2832.0,0.0,761351.0,1285.0,0.0,1321.565,42228.8,4.8,44342.0,197.8,New England ,2004-12-01,1096.86
2004,12,MI,3048.51,3243.4,2706.23,0.23,8998.38,8.25,7.69,5.27,8.66,7.15,251.44,249.33,142.59,0.02,643.38,4248920.0,504754.0,14322.0,1.0,4767997.0,1183.0,0.0,10115.608,326253.3,7.2,365189.0,197.8,East North Central ,2004-12-01,8998.14
2004,12,MN,1976.31,1762.92,1874.13,1.72,5615.08,7.76,5.92,4.86,6.72,6.22,153.34,104.43,91.14,0.12,349.02,2204694.0,254946.0,7696.0,1.0,2467337.0,1445.0,0.0,5118.22,190262.9,4.3,227321.0,197.8,West North Central ,2004-12-01,5613.360000000001
2004,12,MO,2885.67,2343.47,1191.83,0.6,6421.56,6.14,5.19,3.99,4.19,5.39,177.25,121.54,47.54,0.02,346.35,2565274.0,347600.0,10750.0,1.0,2923625.0,957.0,0.0,5782.205,182931.6,6.0,208763.0,197.8,West North Central ,2004-12-01,6420.969999999999
2004,12,MS,1259.81,959.83,1315.95,0.0,3535.6,7.94,8.1,4.66,0.0,6.76,99.98,77.78,61.38,0.0,239.15,1200554.0,211921.0,5535.0,0.0,1418010.0,595.0,1.0,2906.333,75377.0,6.7,77617.0,197.8,East South Central ,2004-12-01,3535.59
2004,12,MT,421.67,377.16,389.07,0.0,1187.9,7.72,7.45,4.06,0.0,6.43,32.54,28.1,15.8,0.0,76.44,430282.0,93109.0,4619.0,0.0,528010.0,1146.0,0.0,935.585,27259.4,4.6,27863.0,197.8,Mountain ,2004-12-01,1187.9
2004,12,NC,4591.81,3396.9,2460.51,0.0,10449.22,8.14,6.74,4.75,0.0,6.88,373.65,228.94,116.8,0.0,719.4,3845187.0,594424.0,11444.0,0.0,4451055.0,717.0,0.0,8604.438,0.52,5.4,327547.0,197.8,South Atlantic ,2004-12-01,10449.220000000001
2004,12,ND,398.74,354.08,258.95,0.0,1011.76,6.28,5.61,4.05,0.0,5.47,25.05,19.85,10.48,0.0,55.38,304774.0,54071.0,2162.0,0.0,361007.0,1439.0,0.0,648.571,19927.8,3.4,23335.0,197.8,West North Central ,2004-12-01,1011.77
2004,12,NE,846.37,704.51,675.04,0.0,2225.93,6.12,5.47,3.97,0.0,5.26,51.76,38.57,26.82,0.0,117.15,763380.0,145319.0,33592.0,0.0,942291.0,1072.0,0.0,1759.859,59550.9,3.9,69615.0,197.8,West North Central ,2004-12-01,2225.92
2004,12,NH,414.13,378.19,182.88,0.0,975.2,11.93,10.78,10.29,0.0,11.17,49.4,40.76,18.81,0.0,108.98,571826.0,97163.0,3244.0,0.0,672233.0,1248.0,0.0,1297.857,51841.0,3.6,51293.0,197.8,New England ,2004-12-01,975.2
2004,12,NJ,2399.96,3079.92,854.14,31.46,6365.48,10.02,8.68,8.26,8.57,9.13,240.58,267.23,70.53,2.7,581.03,3311246.0,452563.0,12165.0,6.0,3775980.0,930.0,0.0,8686.335,378645.3,4.4,410176.0,197.8,Middle Atlantic ,2004-12-01,6334.02
2004,12,NM,514.0,629.79,533.46,0.0,1677.25,8.17,7.28,4.92,0.0,6.8,42.0,45.84,26.23,0.0,114.06,781683.0,126511.0,4010.0,0.0,912204.0,900.0,0.0,1915.224,54070.1,5.4,64208.0,197.8,Mountain ,2004-12-01,1677.25
2004,12,NV,815.26,626.12,1004.93,0.0,2446.31,10.1,9.68,6.27,0.0,8.42,82.31,60.6,63.03,0.0,205.94,933650.0,130761.0,2889.0,0.0,1067300.0,701.0,0.0,2360.29,90090.3,4.1,100677.0,197.8,Mountain ,2004-12-01,2446.31
2004,12,NY,4097.93,6149.69,1623.68,252.31,12123.61,14.29,12.59,7.13,8.07,12.34,585.6,774.52,115.79,20.37,1496.29,6794431.0,981964.0,10132.0,155.0,7786682.0,1036.0,0.0,19286.522,769731.9,5.2,893399.0,197.8,Middle Atlantic ,2004-12-01,11871.3
2004,12,OH,5038.33,3821.78,4681.56,5.34,13547.01,7.92,7.45,4.75,8.26,6.69,399.29,284.82,222.24,0.44,906.78,4829559.0,590980.0,21860.0,2.0,5442401.0,1048.0,0.0,11520.92,367084.0,6.4,428974.0,197.8,East North Central ,2004-12-01,13541.67
2004,12,OK,1637.24,1288.89,1191.24,0.0,4117.37,6.82,6.17,4.57,0.0,5.97,111.67,79.46,54.47,0.0,245.61,1569162.0,238616.0,17420.0,0.0,1825198.0,723.0,0.0,3546.371,107641.0,4.7,112444.0,197.8,West South Central ,2004-12-01,4117.37
2004,12,OR,1946.34,1353.74,973.33,1.35,4274.77,7.2,6.47,4.23,6.08,6.29,140.12,87.63,41.18,0.08,269.02,1525368.0,223012.0,19651.0,45.0,1768076.0,756.0,0.0,3590.866,114671.8,6.7,137341.0,197.8,Pacific Contiguous ,2004-12-01,4273.41
2004,12,PA,4882.02,3746.82,3965.77,71.91,12666.52,9.14,8.23,5.82,7.08,7.82,446.05,308.36,231.0,5.09,990.51,5121901.0,646781.0,28350.0,13.0,5797045.0,1005.0,0.0,12485.138,441497.7,5.3,462280.0,197.8,Middle Atlantic ,2004-12-01,12594.61
2004,12,RI,275.27,304.1,112.39,0.0,691.76,13.36,11.62,10.6,0.0,12.15,36.78,35.33,11.92,0.0,84.04,422973.0,53121.0,2548.0,0.0,478642.0,980.0,0.0,1081.022,38911.2,5.0,42933.0,197.8,New England ,2004-12-01,691.76
2004,12,SC,2452.38,1590.48,2573.68,0.0,6616.54,7.85,7.05,4.12,0.0,6.21,192.59,112.15,106.15,0.0,410.89,1892678.0,310804.0,5001.0,0.0,2208483.0,611.0,1.0,4236.17,121722.5,6.8,134765.0,197.8,South Atlantic ,2004-12-01,6616.539999999999
2004,12,SD,361.47,310.05,156.27,0.0,827.78,7.2,6.02,4.55,0.0,6.26,26.03,18.67,7.11,0.0,51.81,344647.0,61259.0,2378.0,0.0,408284.0,1179.0,0.0,775.015,25584.3,3.9,30588.0,197.8,West North Central ,2004-12-01,827.79
2004,12,TN,3210.83,2206.74,2577.45,0.13,7995.14,6.88,7.07,4.08,13.95,6.03,220.78,155.99,105.27,0.02,482.05,2529600.0,431248.0,1973.0,1.0,2962822.0,813.0,0.0,5946.251,184959.4,5.8,213888.0,197.8,East South Central ,2004-12-01,7995.0199999999995
2004,12,TX,9135.49,7612.51,8181.36,6.83,24936.19,9.24,7.7,5.85,7.09,7.66,844.08,586.47,478.34,0.48,1909.37,8562931.0,1443587.0,132084.0,262.0,10138864.0,460.0,6.0,22528.301,723012.1,5.8,906893.0,197.8,West South Central ,2004-12-01,24929.36
2004,12,UT,682.21,704.78,762.51,0.26,2149.76,6.98,5.49,3.55,5.43,5.27,47.6,38.71,27.06,0.01,113.4,840060.0,102866.0,8865.0,12.0,951803.0,1115.0,0.0,2415.98,68738.4,4.5,82616.0,197.8,Mountain ,2004-12-01,2149.5
2004,12,VA,4039.72,3552.01,1616.58,13.37,9221.68,7.45,5.85,4.29,7.07,6.28,301.1,207.96,69.28,0.95,579.28,2981192.0,375478.0,5528.0,1.0,3362199.0,814.0,0.0,7520.4,296614.3,3.7,329927.0,197.8,South Atlantic ,2004-12-01,9208.31
2004,12,VT,209.38,172.96,137.55,0.0,519.88,12.56,11.3,8.11,0.0,10.96,26.29,19.55,11.16,0.0,57.0,296182.0,46526.0,452.0,0.0,343160.0,1321.0,0.0,623.637,21179.2,3.5,21909.0,197.8,New England ,2004-12-01,519.89
2004,12,WA,3444.43,2518.71,1610.3,3.75,7577.18,6.4,6.33,4.2,6.46,5.91,220.32,159.46,67.63,0.24,447.65,2604485.0,331501.0,21919.0,74.0,2957979.0,795.0,0.0,6215.693,229723.0,5.8,258069.0,197.8,Pacific Contiguous ,2004-12-01,7573.44
2004,12,WI,2103.91,1669.38,2204.19,0.0,5977.48,8.86,6.98,4.82,0.0,6.85,186.46,116.59,106.16,0.0,409.21,2485581.0,302202.0,9057.0,0.0,2796840.0,1294.0,0.0,5547.089,187202.9,4.8,209275.0,197.8,East North Central ,2004-12-01,5977.4800000000005
2004,12,WV,1202.42,655.94,996.94,0.35,2855.65,6.01,5.39,3.78,5.7,5.09,72.25,35.38,37.65,0.02,145.29,841046.0,128534.0,11439.0,1.0,981020.0,932.0,0.0,1827.33,47826.2,5.2,48785.0,197.8,South Atlantic ,2004-12-01,2855.3
2004,12,WY,246.01,313.42,624.79,0.0,1184.22,6.76,5.68,3.89,0.0,4.96,16.64,17.82,24.31,0.0,58.76,236352.0,55433.0,4278.0,0.0,296063.0,1186.0,0.0,512.159,18877.9,3.6,23296.0,197.8,Mountain ,2004-12-01,1184.22
2005,1,AK,231.29,242.68,93.87,0.0,567.84,12.29,10.97,8.68,0.0,11.13,28.44,26.63,8.14,0.0,63.21,256717.0,44834.0,1123.0,0.0,302674.0,,,665.257,25587.3,7.1,37377.7,198.4,Pacific Noncontiguous ,2005-01-01,567.8399999999999
2005,1,AL,2860.58,1596.11,2946.03,0.0,7402.73,7.0,6.94,3.72,0.0,5.68,200.19,110.85,109.48,0.0,420.52,2037474.0,352197.0,8721.0,0.0,2398392.0,531.0,20.0,4558.229,135317.5,5.1,152640.8,198.4,East South Central ,2005-01-01,7402.72
2005,1,AR,1520.7,845.86,1396.47,0.0,3763.03,6.65,5.26,4.04,0.0,5.37,101.06,44.5,56.37,0.0,201.93,1260764.0,167772.0,31365.0,0.0,1459901.0,649.0,2.0,2774.052,77605.7,5.4,87649.0,198.4,West South Central ,2005-01-01,3763.03
2005,1,AZ,2285.56,1933.16,904.87,0.0,5123.59,7.75,6.83,5.31,0.0,6.97,177.2,131.97,48.04,0.0,357.2,2460694.0,267588.0,8097.0,0.0,2736379.0,423.0,4.0,5824.286,185788.3,4.8,219858.1,198.4,Mountain ,2005-01-01,5123.59
2005,1,CA,7646.7,8913.72,3838.87,71.62,20470.91,12.19,10.71,8.61,6.45,10.85,931.8,954.21,330.61,4.62,2221.25,12480545.0,1720108.0,79896.0,286.0,14280835.0,519.0,0.0,35737.184,1395125.2,5.8,1711573.3,198.4,Pacific Contiguous ,2005-01-01,20399.29
2005,1,CO,1468.07,1561.02,957.32,1.59,3987.99,8.64,7.18,5.37,6.05,7.28,126.77,112.11,51.42,0.1,290.4,1994548.0,342535.0,12837.0,1.0,2349921.0,1076.0,0.0,4620.155,173320.6,5.3,215478.2,198.4,Mountain ,2005-01-01,3986.41
2005,1,CT,1358.21,1179.99,411.77,17.1,2967.07,12.67,10.65,8.77,8.48,11.3,172.15,125.64,36.11,1.45,335.35,1428645.0,151270.0,5491.0,2.0,1585408.0,1236.0,0.0,3498.072,174321.6,4.9,205719.4,198.4,New England ,2005-01-01,2949.9700000000003
2005,1,DC,176.4,0.0,0.0,23.06,981.86,7.45,0.0,0.0,7.81,7.31,13.14,0.0,0.0,1.8,71.79,205471.0,26495.0,2.0,1.0,231969.0,973.0,0.0,565.6990000000002,30089.4,7.6,84079.4,198.4,South Atlantic ,2005-01-01,176.4
2005,1,DE,422.36,343.37,272.09,0.0,1037.82,8.05,7.01,6.4,0.0,7.27,33.99,24.06,17.42,0.0,75.47,373639.0,45701.0,574.0,0.0,419914.0,982.0,0.0,843.0089999999999,32728.9,4.0,51061.6,198.4,South Atlantic ,2005-01-01,1037.8200000000002
2005,1,FL,9376.87,6795.49,1564.05,8.68,17745.09,9.21,7.92,5.96,7.71,8.43,864.02,538.0,93.28,0.67,1495.97,8090607.0,1075650.0,29672.0,25.0,9195954.0,177.0,97.0,17796.841,634538.9,4.3,678910.1,198.4,South Atlantic ,2005-01-01,17736.41
2005,1,GA,4673.12,3467.3,2817.54,15.73,10973.69,7.73,7.2,4.82,5.23,6.81,361.32,249.63,135.75,0.82,747.52,3834400.0,513023.0,15361.0,1.0,4362785.0,562.0,14.0,8903.311,294537.0,5.3,381335.4,198.4,South Atlantic ,2005-01-01,10957.96
2005,1,HI,271.42,273.88,311.53,0.0,856.83,19.05,17.3,13.88,0.0,16.61,51.72,47.39,43.24,0.0,142.34,395079.0,60147.0,684.0,0.0,455910.0,,,1289.454,47070.6,3.1,57279.9,198.4,Pacific Noncontiguous ,2005-01-01,856.83
2005,1,IA,1324.12,964.09,1351.29,0.0,3639.5,8.34,6.21,4.21,0.0,6.24,110.43,59.89,56.83,0.0,227.15,1300725.0,203350.0,5941.0,0.0,1510016.0,1423.0,0.0,2956.9440000000004,95989.4,4.5,121115.8,198.4,West North Central ,2005-01-01,3639.5
2005,1,ID,845.48,487.38,590.89,0.0,1923.76,5.91,5.18,3.47,0.0,4.97,49.97,25.25,20.48,0.0,95.7,607158.0,90377.0,25259.0,0.0,722794.0,1142.0,0.0,1424.6229999999996,41339.3,4.3,46775.3,198.4,Mountain ,2005-01-01,1923.75
2005,1,IL,4677.18,4037.77,3421.02,68.32,12204.3,7.27,6.94,4.8,5.78,6.46,339.82,280.07,164.08,3.95,787.92,5008031.0,566595.0,6786.0,8.0,5581420.0,1212.0,0.0,12577.96,472725.3,6.0,579326.8,198.4,East North Central ,2005-01-01,12135.970000000001
2005,1,IN,3367.15,1950.5,3955.28,1.87,9274.8,6.78,6.21,4.21,8.22,5.57,228.26,121.16,166.71,0.15,516.29,2690394.0,328735.0,19057.0,1.0,3038187.0,1112.0,0.0,6262.710999999998,195703.5,5.7,239808.4,198.4,East North Central ,2005-01-01,9272.93
2005,1,KS,1153.3,1129.04,907.81,0.0,3190.15,6.84,5.96,4.58,0.0,5.88,78.88,67.28,41.54,0.0,187.7,1190245.0,212305.0,17004.0,0.0,1419554.0,1084.0,0.0,2738.345,88214.3,5.3,102521.1,198.4,West North Central ,2005-01-01,3190.1499999999996
2005,1,KY,2734.0,1514.66,3759.55,0.0,8008.2,6.19,5.72,3.17,0.0,4.68,169.17,86.66,119.33,0.0,375.15,1881020.0,283511.0,6629.0,0.0,2171160.0,815.0,0.0,4172.146,120849.1,5.4,138707.2,198.4,East South Central ,2005-01-01,8008.21
2005,1,LA,2391.71,1745.89,2349.56,1.06,6488.22,7.45,7.47,5.9,6.13,6.89,178.16,130.44,138.63,0.06,447.29,1899301.0,258307.0,18161.0,19.0,2175788.0,351.0,46.0,4565.035,132679.6,5.8,190658.3,198.4,West South Central ,2005-01-01,6487.160000000001
2005,1,MA,1884.08,2145.16,764.29,40.76,4834.28,12.8,11.31,9.38,4.67,11.53,241.21,242.69,71.67,1.9,557.48,2596207.0,368026.0,14566.0,6.0,2978805.0,1262.0,0.0,6387.069,282576.5,4.9,340349.8,198.4,New England ,2005-01-01,4793.53
2005,1,MD,2831.92,1458.51,1890.52,46.03,6226.97,7.61,8.1,6.33,6.43,7.33,215.62,118.17,119.58,2.96,456.32,2115620.0,227818.0,13457.0,5.0,2356900.0,973.0,0.0,5578.212,242241.1,4.3,258667.6,198.4,South Atlantic ,2005-01-01,6180.950000000001
2005,1,ME,421.0,254.89,296.87,0.0,972.76,13.7,14.89,7.35,0.0,12.07,57.66,37.95,21.83,0.0,117.43,676430.0,85658.0,2842.0,0.0,764930.0,1541.0,0.0,1315.446,42794.9,4.9,45234.7,198.4,New England ,2005-01-01,972.76
2005,1,MI,3369.67,3191.55,2800.81,0.5,9362.53,8.14,7.61,4.94,15.29,7.01,274.31,243.01,138.47,0.08,655.86,4284083.0,509964.0,13390.0,1.0,4807438.0,1353.0,0.0,10025.676,329229.0,7.2,392832.7,198.4,East North Central ,2005-01-01,9362.029999999999
2005,1,MN,2129.39,1736.54,1871.76,1.5,5739.18,7.49,6.17,4.53,6.67,6.13,159.56,107.2,84.87,0.1,351.72,2211000.0,255645.0,8266.0,1.0,2474912.0,1708.0,0.0,5106.629,192173.4,4.3,238803.4,198.4,West North Central ,2005-01-01,5737.69
2005,1,MO,3279.8,2390.81,1151.84,2.21,6824.66,5.97,5.08,4.1,3.62,5.34,195.96,121.4,47.18,0.08,364.62,2602899.0,353952.0,10592.0,1.0,2967444.0,1023.0,0.0,5775.632,185832.7,5.9,219783.8,198.4,West North Central ,2005-01-01,6822.450000000001
2005,1,MS,1547.16,960.97,1325.17,0.0,3833.3,7.34,7.53,4.73,0.0,6.49,113.6,72.38,62.66,0.0,248.64,1202829.0,212504.0,7748.0,0.0,1423081.0,475.0,25.0,2898.582000000001,76435.9,6.7,79137.2,198.4,East South Central ,2005-01-01,3833.3
2005,1,MT,489.62,394.56,412.0,0.0,1296.18,7.37,6.9,4.43,0.0,6.29,36.08,27.24,18.25,0.0,81.58,439314.0,95433.0,4547.0,0.0,539294.0,1365.0,0.0,937.721,27666.8,4.6,29759.4,198.4,Mountain ,2005-01-01,1296.18
2005,1,NC,5315.12,3496.56,2250.0,0.0,11061.68,8.1,6.63,4.68,0.0,6.94,430.63,231.68,105.32,0.0,767.64,3929358.0,609842.0,10976.0,1.0,4550177.0,682.0,3.0,8683.355,0.51,5.4,346983.7,198.4,South Atlantic ,2005-01-01,11061.68
2005,1,ND,465.66,366.11,265.47,0.0,1097.24,5.79,5.46,3.94,0.0,5.23,26.97,19.98,10.46,0.0,57.41,306720.0,54240.0,2328.0,0.0,363288.0,1838.0,0.0,644.452,20358.7,3.4,24083.4,198.4,West North Central ,2005-01-01,1097.2400000000002
2005,1,NE,957.64,725.93,653.03,0.0,2336.59,5.75,5.33,3.92,0.0,5.11,55.09,38.67,25.6,0.0,119.36,772373.0,146759.0,37130.0,0.0,956262.0,1345.0,0.0,1757.035,60466.7,4.0,72234.7,198.4,West North Central ,2005-01-01,2336.6
2005,1,NH,455.26,391.83,176.18,0.0,1023.27,11.98,10.88,10.38,0.0,11.28,54.53,42.62,18.28,0.0,115.44,580535.0,99217.0,3194.0,0.0,682946.0,1467.0,0.0,1295.203,52625.5,3.6,55498.2,198.4,New England ,2005-01-01,1023.27
2005,1,NJ,2493.76,3245.61,937.01,27.45,6703.83,10.53,9.0,8.68,6.71,9.51,262.68,292.0,81.34,1.84,637.86,3341396.0,455286.0,13666.0,6.0,3810354.0,1106.0,0.0,8630.056999999999,383569.5,4.4,433610.4,198.4,Middle Atlantic ,2005-01-01,6676.380000000001
2005,1,NM,532.84,633.38,526.13,0.0,1692.35,8.48,7.37,4.86,0.0,6.94,45.17,46.71,25.55,0.0,117.43,797024.0,128500.0,4030.0,0.0,929554.0,754.0,0.0,1927.379,55641.0,5.4,72148.1,198.4,Mountain ,2005-01-01,1692.35
2005,1,NV,853.62,622.92,949.87,0.65,2427.06,9.99,9.33,6.85,8.6,8.59,85.27,58.1,65.09,0.06,208.51,978989.0,136984.0,3360.0,17.0,1119350.0,693.0,0.0,2425.982,93562.2,4.1,113505.9,198.4,Mountain ,2005-01-01,2426.41
2005,1,NY,4483.04,6420.85,1591.9,248.29,12744.08,14.05,12.71,7.03,10.25,12.42,629.86,816.16,111.85,25.44,1583.31,6787382.0,988891.0,9217.0,27.0,7785517.0,1258.0,0.0,19084.144,780031.0,5.1,990783.8,198.4,Middle Atlantic ,2005-01-01,12495.79
2005,1,OH,5379.25,3830.3,4874.7,5.72,14089.97,7.71,7.59,4.93,7.29,6.71,414.84,290.56,240.19,0.42,946.0,4869165.0,600275.0,21812.0,2.0,5491254.0,1118.0,0.0,11434.281,372235.8,6.3,458030.0,198.4,East North Central ,2005-01-01,14084.25
2005,1,OK,1861.52,1308.86,1226.18,0.0,4396.55,6.28,5.84,4.41,0.0,5.63,116.92,76.44,54.11,0.0,247.47,1588574.0,243456.0,17756.0,0.0,1849786.0,790.0,0.0,3539.608,109828.5,4.7,120246.4,198.4,West South Central ,2005-01-01,4396.5599999999995
2005,1,OR,2138.11,1305.31,1000.42,1.41,4445.25,7.21,6.34,5.08,6.25,6.47,154.25,82.7,50.77,0.09,287.81,1548208.0,225251.0,21772.0,44.0,1795275.0,777.0,0.0,3604.049,115870.1,6.6,141582.7,198.4,Pacific Contiguous ,2005-01-01,4443.84
2005,1,PA,5383.88,3882.03,3902.8,74.78,13243.5,9.11,8.24,6.17,7.55,7.98,490.36,320.0,241.0,5.64,1057.0,5154728.0,655717.0,28326.0,14.0,5838785.0,1145.0,0.0,12418.452,448850.8,5.2,495236.2,198.4,Middle Atlantic ,2005-01-01,13168.710000000001
2005,1,RI,292.5,306.99,99.25,0.0,698.74,12.11,10.78,9.1,0.0,11.1,35.42,33.11,9.03,0.0,77.56,426325.0,53916.0,2500.0,0.0,482741.0,1200.0,0.0,1065.211,39401.5,5.0,44151.0,198.4,New England ,2005-01-01,698.74
2005,1,SC,2769.9,1575.88,2487.47,0.0,6833.25,7.96,7.21,4.21,0.0,6.43,220.55,113.67,104.82,0.0,439.04,1944546.0,320291.0,4786.0,0.0,2269623.0,556.0,13.0,4259.333,123580.2,6.8,140260.1,198.4,South Atlantic ,2005-01-01,6833.25
2005,1,SD,425.02,335.06,141.01,0.0,901.08,6.8,5.81,4.7,0.0,6.1,28.91,19.47,6.63,0.0,55.01,347660.0,62491.0,2317.0,0.0,412468.0,1484.0,0.0,773.529,25962.4,3.9,30579.7,198.4,West North Central ,2005-01-01,901.0899999999999
2005,1,TN,3993.37,2297.7,2680.32,0.15,8971.54,6.71,7.13,4.35,9.27,6.11,268.06,163.77,116.57,0.01,548.42,2572659.0,440290.0,1998.0,1.0,3014948.0,696.0,8.0,5975.8809999999985,187542.4,5.9,224117.7,198.4,East South Central ,2005-01-01,8971.39
2005,1,TX,9576.67,7991.03,8175.72,12.57,25755.99,9.15,7.88,5.85,7.85,7.71,876.48,629.76,478.19,0.99,1985.41,8823252.0,1461530.0,113955.0,37.0,10398774.0,393.0,29.0,22720.422,736386.3,5.7,959296.7,198.4,West South Central ,2005-01-01,25743.42
2005,1,UT,647.82,763.38,722.35,2.43,2135.98,6.93,5.49,3.74,6.9,5.34,44.91,41.91,27.01,0.17,114.0,859329.0,104495.0,8986.0,4.0,972814.0,1060.0,0.0,2451.493,70470.4,4.4,90641.0,198.4,Mountain ,2005-01-01,2133.55
2005,1,VA,4675.93,3744.59,1508.38,13.16,9942.06,7.51,6.02,4.46,7.14,6.48,351.1,225.33,67.26,0.94,644.63,3038649.0,384758.0,5197.0,1.0,3428605.0,858.0,0.0,7557.911,302301.0,3.7,350888.0,198.4,South Atlantic ,2005-01-01,9928.900000000001
2005,1,VT,221.71,176.53,146.82,0.0,545.06,12.67,11.23,7.86,0.0,10.91,28.09,19.83,11.54,0.0,59.46,299971.0,47515.0,367.0,0.0,347853.0,1557.0,0.0,619.641,21274.5,3.5,23315.1,198.4,New England ,2005-01-01,545.06
2005,1,WA,3924.88,2487.59,1771.51,0.15,8184.13,6.46,6.32,4.51,6.04,5.99,253.45,157.17,79.94,0.01,490.57,2657197.0,337117.0,24705.0,5.0,3019024.0,847.0,0.0,6241.4540000000015,232974.8,5.8,290095.9,198.4,Pacific Contiguous ,2005-01-01,8183.9800000000005
2005,1,WI,2157.44,1736.56,2143.28,0.0,6037.28,8.99,7.19,4.98,0.0,7.05,193.98,124.81,106.77,0.0,425.56,2526303.0,311844.0,7145.0,0.0,2845292.0,1470.0,0.0,5532.116999999998,189237.1,4.7,222502.6,198.4,East North Central ,2005-01-01,6037.280000000001
2005,1,WV,1286.99,636.55,893.42,0.34,2817.3,5.92,5.5,3.9,8.55,5.19,76.25,35.02,34.82,0.03,146.12,846783.0,130706.0,11620.0,1.0,989110.0,932.0,0.0,1815.88,48558.0,5.2,51553.0,198.4,South Atlantic ,2005-01-01,2816.96
2005,1,WY,259.06,295.42,743.29,0.0,1297.77,6.81,6.13,3.67,0.0,4.86,17.66,18.1,27.31,0.0,63.06,239874.0,53069.0,8651.0,0.0,301594.0,1217.0,0.0,512.855,19300.6,3.6,25364.2,198.4,Mountain ,2005-01-01,1297.77
2005,2,AK,199.38,225.07,96.21,0.0,520.66,12.56,11.29,8.62,0.0,11.28,25.04,25.41,8.29,0.0,58.74,256717.0,44834.0,1123.0,0.0,302674.0,,,665.679,25587.3,7.0,37377.7,199.5,Pacific Noncontiguous ,2005-02-01,520.66
2005,2,AL,2445.46,1560.18,2792.19,0.0,6797.84,7.23,6.94,3.81,0.0,5.76,176.85,108.23,106.3,0.0,391.38,2037474.0,352197.0,8721.0,0.0,2398392.0,421.0,11.0,4561.121,135317.5,4.9,152640.8,199.5,East South Central ,2005-02-01,6797.83
2005,2,AR,1345.01,801.85,1364.49,0.0,3511.35,6.86,5.44,4.06,0.0,5.45,92.22,43.66,55.36,0.0,191.23,1260764.0,167772.0,31365.0,0.0,1459901.0,503.0,3.0,2775.812,77605.7,5.4,87649.0,199.5,West South Central ,2005-02-01,3511.35
