State,Pop,Year,Month
IL,12889.411,2010,10
IN,6515.026,2010,10
KS,2869.042,2010,10
KY,4364.674,2010,10
LA,4561.749,2010,10
MA,6591.309,2010,10
MD,5810.573,2010,10
ME,1332.662,2010,10
MI,9914.957,2010,10
MN,5330.964,2010,10
MO,6018.691999999999,2010,10
MS,2981.79,2010,10
MT,994.475,2010,10
NC,9610.565999999999,2010,10
ND,677.2660000000001,2010,10
NE,1836.467,2010,10
NH,1321.766,2010,10
NJ,8832.962,2010,10
NM,2072.41,2010,10
NV,2712.703,2010,10
NY,19473.578999999998,2010,10
OH,11583.045,2010,10
OK,3773.8759999999997,2010,10
OR,3852.071,2010,10
PA,12759.316,2010,10
RI,1057.931,2010,10
SC,4653.219,2010,10
SD,819.257,2010,10
TN,6379.379,2010,10
TX,25338.314,2010,10
UT,2785.849,2010,10
VA,8054.079000000001,2010,10
VT,628.251,2010,10
WA,6768.448,2010,10
WI,5712.0380000000005,2010,10
WV,1861.239,2010,10
WY,566.622,2010,10
AK,717.052,2010,11
AL,4806.532999999999,2010,11
AR,2934.8520000000003,2010,11
AZ,6436.007,2010,11
CA,37485.342000000004,2010,11
CO,5070.524,2010,11
CT,3594.895,2010,11
DC,607.751,2010,11
DE,903.559,2010,11
FL,18928.821,2010,11
GA,9754.601,2010,11
HI,1369.973,2010,11
IA,3064.2090000000003,2010,11
ID,1577.694,2010,11
IL,12897.339,2010,11
IN,6519.033,2010,11
KS,2870.8070000000002,2010,11
KY,4367.359,2010,11
LA,4564.556,2010,11
MA,6595.363,2010,11
MD,5814.147,2010,11
ME,1333.4820000000002,2010,11
MI,9921.056,2010,11
MN,5334.243,2010,11
MO,6022.395,2010,11
MS,2983.6240000000003,2010,11
MT,995.087,2010,11
NC,9616.478000000001,2010,11
ND,677.683,2010,11
NE,1837.5970000000002,2010,11
NH,1322.579,2010,11
NJ,8838.396,2010,11
NM,2073.685,2010,11
NV,2714.3709999999996,2010,11
NY,19485.558,2010,11
OH,11590.17,2010,11
OK,3776.197,2010,11
OR,3854.44,2010,11
PA,12767.163999999999,2010,11
RI,1058.5819999999999,2010,11
SC,4656.081,2010,11
SD,819.7610000000001,2010,11
TN,6383.303000000001,2010,11
TX,25353.9,2010,11
UT,2787.562,2010,11
VA,8059.033,2010,11
VT,628.638,2010,11
WA,6772.611999999999,2010,11
WI,5715.552,2010,11
WV,1862.384,2010,11
WY,566.97,2010,11
AK,717.472,2010,12
AL,4809.349,2010,12
AR,2936.572,2010,12
AZ,6439.776999999999,2010,12
CA,37507.301,2010,12
CO,5073.494000000001,2010,12
CT,3597.0009999999997,2010,12
DC,608.107,2010,12
DE,904.0880000000001,2010,12
FL,18939.909,2010,12
GA,9760.315,2010,12
HI,1370.775,2010,12
IA,3066.0040000000004,2010,12
ID,1578.618,2010,12
IL,12904.895,2010,12
IN,6522.852,2010,12
KS,2872.488,2010,12
KY,4369.917,2010,12
LA,4567.229,2010,12
MA,6599.227,2010,12
MD,5817.553000000001,2010,12
ME,1334.263,2010,12
MI,9926.868,2010,12
MN,5337.368,2010,12
MO,6025.923000000001,2010,12
MS,2985.3720000000003,2010,12
MT,995.67,2010,12
NC,9622.110999999999,2010,12
ND,678.08,2010,12
NE,1838.674,2010,12
NH,1323.354,2010,12
NJ,8843.573,2010,12
NM,2074.899,2010,12
NV,2715.961,2010,12
NY,19496.973,2010,12
OH,11596.96,2010,12
OK,3778.409,2010,12
OR,3856.698,2010,12
PA,12774.643,2010,12
RI,1059.202,2010,12
SC,4658.809,2010,12
SD,820.2410000000001,2010,12
TN,6387.0419999999995,2010,12
TX,25368.752,2010,12
UT,2789.195,2010,12
VA,8063.754,2010,12
VT,629.006,2010,12
WA,6776.579000000001,2010,12
WI,5718.9,2010,12
WV,1863.475,2010,12
WY,567.302,2010,12
AK,720.78,2011,1
AL,4790.471,2011,1
AR,2935.283,2011,1
AZ,6462.215,2011,1
CA,37576.222,2011,1
CO,5112.845,2011,1
CT,3581.77,2011,1
DC,618.5219999999999,2011,1
DE,905.735,2011,1
FL,19060.077,2011,1
GA,9784.496,2011,1
HI,1376.848,2011,1
IA,3060.711,2011,1
ID,1581.068,2011,1
IL,12844.866000000002,2011,1
IN,6504.689,2011,1
KS,2864.035,2011,1
KY,4361.873,2011,1
LA,4567.210999999999,2011,1
MA,6601.624,2011,1
MD,5828.815,2011,1
ME,1325.835,2011,1
MI,9864.3,2011,1
MN,5336.352,2011,1
MO,5999.168000000001,2011,1
MS,2973.2790000000005,2011,1
MT,995.4830000000001,2011,1
NC,9639.925,2011,1
ND,683.942,2011,1
NE,1837.33,2011,1
NH,1317.515,2011,1
NJ,8812.398000000001,2011,1
NM,2076.769,2011,1
NV,2708.071,2011,1
NY,19464.533,2011,1
OH,11523.346000000001,2011,1
OK,3781.22,2011,1
OR,3864.9809999999998,2011,1
PA,12722.372,2011,1
RI,1051.7,2011,1
SC,4663.281,2011,1
SD,822.049,2011,1
TN,6386.2609999999995,2011,1
TX,25601.532000000003,2011,1
UT,2809.3109999999997,2011,1
VA,8086.352,2011,1
VT,625.886,2011,1
WA,6809.766,2011,1
WI,5694.813,2011,1
WV,1852.839,2011,1
WY,566.235,2011,1
AK,721.132,2011,2
AL,4792.812,2011,2
AR,2936.717,2011,2
AZ,6465.3730000000005,2011,2
CA,37594.585,2011,2
CO,5115.344,2011,2
CT,3583.52,2011,2
DC,618.8240000000001,2011,2
DE,906.177,2011,2
FL,19069.391,2011,2
GA,9789.278,2011,2
HI,1377.521,2011,2
IA,3062.2059999999997,2011,2
ID,1581.84,2011,2
IL,12851.143999999998,2011,2
IN,6507.868,2011,2
KS,2865.435,2011,2
KY,4364.005,2011,2
LA,4569.442,2011,2
MA,6604.85,2011,2
MD,5831.664000000001,2011,2
ME,1326.483,2011,2
MI,9869.12,2011,2
MN,5338.96,2011,2
MO,6002.099,2011,2
MS,2974.732,2011,2
MT,995.97,2011,2
NC,9644.636,2011,2
ND,684.2760000000001,2011,2
NE,1838.2279999999998,2011,2
NH,1318.1589999999999,2011,2
NJ,8816.705,2011,2
NM,2077.784,2011,2
NV,2709.395,2011,2
NY,19474.045,2011,2
OH,11528.976999999999,2011,2
OK,3783.0679999999998,2011,2
OR,3866.869,2011,2
PA,12728.59,2011,2
RI,1052.214,2011,2
SC,4665.56,2011,2
SD,822.451,2011,2
TN,6389.382,2011,2
TX,25614.042999999998,2011,2
UT,2810.684,2011,2
VA,8090.304,2011,2
VT,626.192,2011,2
WA,6813.094,2011,2
WI,5697.596,2011,2
WV,1853.745,2011,2
WY,566.512,2011,2
AK,721.507,2011,3
AL,4795.307,2011,3
AR,2938.2459999999996,2011,3
AZ,6468.7390000000005,2011,3
CA,37614.157,2011,3
CO,5118.0070000000005,2011,3
CT,3585.386,2011,3
DC,619.1469999999999,2011,3
DE,906.6489999999999,2011,3
FL,19079.319,2011,3
GA,9794.374,2011,3
HI,1378.2379999999998,2011,3
IA,3063.8,2011,3
ID,1582.664,2011,3
IL,12857.833999999999,2011,3
IN,6511.255999999999,2011,3
KS,2866.926,2011,3
KY,4366.276,2011,3
LA,4571.821,2011,3
MA,6608.2880000000005,2011,3
MD,5834.6990000000005,2011,3
ME,1327.174,2011,3
MI,9874.258,2011,3
MN,5341.7390000000005,2011,3
MO,6005.224,2011,3
MS,2976.281,2011,3
MT,996.488,2011,3
NC,9649.655999999999,2011,3
ND,684.632,2011,3
NE,1839.185,2011,3
NH,1318.845,2011,3
NJ,8821.295,2011,3
NM,2078.866,2011,3
NV,2710.805,2011,3
NY,19484.183,2011,3
OH,11534.979,2011,3
OK,3785.0370000000003,2011,3
OR,3868.882,2011,3
PA,12735.216,2011,3
RI,1052.762,2011,3
SC,4667.9890000000005,2011,3
SD,822.8789999999999,2011,3
TN,6392.7080000000005,2011,3
TX,25627.377,2011,3
UT,2812.1479999999997,2011,3
VA,8094.515,2011,3
VT,626.518,2011,3
WA,6816.641,2011,3
WI,5700.562,2011,3
WV,1854.71,2011,3
WY,566.807,2011,3
AK,721.904,2011,4
AL,4797.941,2011,4
AR,2939.86,2011,4
AZ,6472.2919999999995,2011,4
CA,37634.815,2011,4
CO,5120.817,2011,4
CT,3587.355,2011,4
DC,619.487,2011,4
DE,907.1469999999999,2011,4
FL,19089.797,2011,4
GA,9799.753,2011,4
HI,1378.995,2011,4
IA,3065.4829999999997,2011,4
ID,1583.533,2011,4
IL,12864.895,2011,4
IN,6514.831999999999,2011,4
KS,2868.5009999999997,2011,4
KY,4368.675,2011,4
LA,4574.332,2011,4
MA,6611.918000000001,2011,4
MD,5837.904,2011,4
ME,1327.9029999999998,2011,4
MI,9879.681,2011,4
MN,5344.673000000001,2011,4
MO,6008.522,2011,4
MS,2977.915,2011,4
MT,997.035,2011,4
NC,9654.956,2011,4
ND,685.008,2011,4
NE,1840.195,2011,4
NH,1319.569,2011,4
NJ,8826.139000000001,2011,4
NM,2080.008,2011,4
NV,2712.2940000000003,2011,4
NY,19494.884,2011,4
OH,11541.313999999998,2011,4
OK,3787.116,2011,4
OR,3871.007,2011,4
PA,12742.21,2011,4
RI,1053.34,2011,4
SC,4670.552,2011,4
SD,823.331,2011,4
TN,6396.219,2011,4
TX,25641.452,2011,4
UT,2813.692,2011,4
VA,8098.960999999999,2011,4
VT,626.862,2011,4
WA,6820.385,2011,4
WI,5703.693,2011,4
WV,1855.7279999999998,2011,4
WY,567.118,2011,4
AK,722.314,2011,5
AL,4800.667,2011,5
AR,2941.53,2011,5
AZ,6475.969,2011,5
CA,37656.198,2011,5
CO,5123.727,2011,5
CT,3589.393,2011,5
DC,619.839,2011,5
DE,907.6619999999999,2011,5
FL,19100.644,2011,5
GA,9805.321,2011,5
HI,1379.779,2011,5
IA,3067.225,2011,5
ID,1584.433,2011,5
IL,12872.205,2011,5
IN,6518.533,2011,5
KS,2870.131,2011,5
KY,4371.157,2011,5
LA,4576.931,2011,5
MA,6615.675,2011,5
MD,5841.221,2011,5
ME,1328.6570000000002,2011,5
MI,9885.295,2011,5
MN,5347.709,2011,5
MO,6011.936,2011,5
MS,2979.607,2011,5
MT,997.602,2011,5
NC,9660.442,2011,5
ND,685.398,2011,5
NE,1841.241,2011,5
NH,1320.319,2011,5
NJ,8831.154,2011,5
NM,2081.189,2011,5
NV,2713.835,2011,5
NY,19505.96,2011,5
OH,11547.871000000001,2011,5
OK,3789.268,2011,5
OR,3873.2070000000003,2011,5
PA,12749.45,2011,5
RI,1053.938,2011,5
SC,4673.206,2011,5
SD,823.798,2011,5
TN,6399.853,2011,5
TX,25656.021,2011,5
UT,2815.2909999999997,2011,5
VA,8103.563,2011,5
VT,627.2180000000001,2011,5
WA,6824.26,2011,5
WI,5706.934,2011,5
WV,1856.783,2011,5
WY,567.441,2011,5
AK,722.7660000000001,2011,6
AL,4803.67,2011,6
AR,2943.37,2011,6
AZ,6480.021,2011,6
CA,37679.756,2011,6
CO,5126.932,2011,6
CT,3591.639,2011,6
DC,620.226,2011,6
DE,908.23,2011,6
FL,19112.593,2011,6
GA,9811.455,2011,6
HI,1380.642,2011,6
IA,3069.1440000000002,2011,6
ID,1585.424,2011,6
IL,12880.258,2011,6
IN,6522.611,2011,6
KS,2871.926,2011,6
KY,4373.891,2011,6
LA,4579.795,2011,6
MA,6619.813,2011,6
MD,5844.875,2011,6
ME,1329.4879999999998,2011,6
MI,9891.479,2011,6
MN,5351.055,2011,6
MO,6015.696999999999,2011,6
MS,2981.472,2011,6
MT,998.2260000000001,2011,6
NC,9666.485,2011,6
ND,685.826,2011,6
NE,1842.3929999999998,2011,6
NH,1321.145,2011,6
NJ,8836.679,2011,6
NM,2082.491,2011,6
NV,2715.533,2011,6
NY,19518.163,2011,6
OH,11555.096000000001,2011,6
OK,3791.638,2011,6
OR,3875.63,2011,6
PA,12757.426000000001,2011,6
RI,1054.598,2011,6
SC,4676.13,2011,6
SD,824.314,2011,6
TN,6403.857,2011,6
TX,25672.072,2011,6
UT,2817.052,2011,6
VA,8108.632,2011,6
VT,627.611,2011,6
WA,6828.529,2011,6
WI,5710.504,2011,6
WV,1857.944,2011,6
WY,567.7959999999999,2011,6
AK,723.245,2011,7
AL,4806.858,2011,7
AR,2945.324,2011,7
AZ,6484.321,2011,7
CA,37704.763999999996,2011,7
CO,5130.335,2011,7
CT,3594.0229999999997,2011,7
DC,620.638,2011,7
DE,908.8330000000001,2011,7
FL,19125.278000000002,2011,7
GA,9817.966999999999,2011,7
HI,1381.558,2011,7
IA,3071.1809999999996,2011,7
ID,1586.476,2011,7
IL,12888.806,2011,7
IN,6526.94,2011,7
KS,2873.8320000000003,2011,7
KY,4376.794,2011,7
LA,4582.834,2011,7
MA,6624.206999999999,2011,7
MD,5848.754,2011,7
ME,1330.371,2011,7
MI,9898.044,2011,7
MN,5354.606,2011,7
MO,6019.69,2011,7
MS,2983.45,2011,7
MT,998.888,2011,7
NC,9672.901,2011,7
ND,686.2819999999999,2011,7
NE,1843.616,2011,7
NH,1322.0220000000002,2011,7
NJ,8842.544,2011,7
NM,2083.874,2011,7
NV,2717.335,2011,7
NY,19531.117,2011,7
OH,11562.765,2011,7
OK,3794.155,2011,7
OR,3878.202,2011,7
PA,12765.893,2011,7
RI,1055.298,2011,7
SC,4679.233,2011,7
SD,824.8610000000001,2011,7
TN,6408.107,2011,7
TX,25689.11,2011,7
UT,2818.922,2011,7
VA,8114.014,2011,7
VT,628.0269999999999,2011,7
WA,6833.061,2011,7
WI,5714.294,2011,7
WV,1859.1779999999999,2011,7
WY,568.172,2011,7
AK,723.7460000000001,2011,8
AL,4810.185,2011,8
AR,2947.362,2011,8
AZ,6488.809,2011,8
CA,37730.859,2011,8
CO,5133.8859999999995,2011,8
CT,3596.51,2011,8
DC,621.068,2011,8
DE,909.462,2011,8
FL,19138.514,2011,8
GA,9824.761999999999,2011,8
HI,1382.514,2011,8
IA,3073.3059999999996,2011,8
ID,1587.5739999999998,2011,8
IL,12897.726,2011,8
IN,6531.4580000000005,2011,8
KS,2875.821,2011,8
KY,4379.823,2011,8
LA,4586.005999999999,2011,8
MA,6628.791,2011,8
MD,5852.802,2011,8
ME,1331.2920000000001,2011,8
MI,9904.894,2011,8
MN,5358.312,2011,8
MO,6023.856,2011,8
MS,2985.515,2011,8
MT,999.58,2011,8
NC,9679.595,2011,8
ND,686.757,2011,8
NE,1844.891,2011,8
NH,1322.9370000000001,2011,8
NJ,8848.664,2011,8
NM,2085.3160000000003,2011,8
NV,2719.216,2011,8
NY,19544.635,2011,8
OH,11570.767,2011,8
OK,3796.78,2011,8
OR,3880.886,2011,8
PA,12774.728000000001,2011,8
RI,1056.028,2011,8
SC,4682.471,2011,8
SD,825.432,2011,8
TN,6412.5419999999995,2011,8
TX,25706.889,2011,8
UT,2820.873,2011,8
VA,8119.629,2011,8
VT,628.462,2011,8
WA,6837.79,2011,8
WI,5718.249,2011,8
WV,1860.464,2011,8
WY,568.566,2011,8
AK,724.2560000000001,2011,9
AL,4813.573,2011,9
AR,2949.438,2011,9
AZ,6493.38,2011,9
CA,37757.437000000005,2011,9
CO,5137.502,2011,9
CT,3599.0429999999997,2011,9
DC,621.505,2011,9
DE,910.1030000000001,2011,9
FL,19151.996,2011,9
GA,9831.683,2011,9
HI,1383.4879999999998,2011,9
IA,3075.4709999999995,2011,9
ID,1588.693,2011,9
IL,12906.812,2011,9
IN,6536.058000000001,2011,9
KS,2877.847,2011,9
KY,4382.909000000001,2011,9
LA,4589.236,2011,9
MA,6633.460999999999,2011,9
MD,5856.925,2011,9
ME,1332.229,2011,9
MI,9911.871,2011,9
MN,5362.0869999999995,2011,9
MO,6028.099,2011,9
MS,2987.618,2011,9
MT,1000.284,2011,9
NC,9686.414,2011,9
ND,687.24,2011,9
NE,1846.191,2011,9
NH,1323.869,2011,9
NJ,8854.896999999999,2011,9
NM,2086.785,2011,9
NV,2721.131,2011,9
NY,19558.402,2011,9
OH,11578.918,2011,9
OK,3799.455,2011,9
OR,3883.62,2011,9
PA,12783.726999999999,2011,9
RI,1056.772,2011,9
SC,4685.77,2011,9
SD,826.013,2011,9
TN,6417.059,2011,9
TX,25724.997000000003,2011,9
UT,2822.86,2011,9
VA,8125.349,2011,9
VT,628.905,2011,9
WA,6842.607,2011,9
WI,5722.276999999999,2011,9
WV,1861.775,2011,9
WY,568.966,2011,9
AK,724.7189999999999,2011,10
AL,4816.654,2011,10
AR,2951.3259999999996,2011,10
AZ,6497.535,2011,10
CA,37781.598,2011,10
CO,5140.79,2011,10
CT,3601.3459999999995,2011,10
DC,621.903,2011,10
DE,910.685,2011,10
FL,19164.251,2011,10
GA,9837.974,2011,10
HI,1384.374,2011,10
IA,3077.4390000000003,2011,10
ID,1589.7089999999998,2011,10
IL,12915.071000000002,2011,10
IN,6540.241,2011,10
KS,2879.6890000000003,2011,10
KY,4385.713,2011,10
LA,4592.173,2011,10
MA,6637.706,2011,10
MD,5860.673000000001,2011,10
ME,1333.082,2011,10
MI,9918.214,2011,10
MN,5365.518,2011,10
MO,6031.956999999999,2011,10
MS,2989.53,2011,10
MT,1000.924,2011,10
NC,9692.612,2011,10
ND,687.68,2011,10
NE,1847.372,2011,10
NH,1324.7160000000001,2011,10
NJ,8860.563,2011,10
NM,2088.12,2011,10
NV,2722.8720000000003,2011,10
NY,19570.918,2011,10
OH,11586.327,2011,10
OK,3801.886,2011,10
OR,3886.105,2011,10
PA,12791.907,2011,10
RI,1057.448,2011,10
SC,4688.768,2011,10
SD,826.5419999999999,2011,10
TN,6421.166,2011,10
TX,25741.459,2011,10
UT,2824.6659999999997,2011,10
VA,8130.548000000001,2011,10
VT,629.307,2011,10
WA,6846.986,2011,10
WI,5725.938,2011,10
WV,1862.9660000000001,2011,10
WY,569.33,2011,10
AK,725.143,2011,11
AL,4819.472,2011,11
AR,2953.053,2011,11
AZ,6501.3369999999995,2011,11
CA,37803.707,2011,11
CO,5143.798,2011,11
CT,3603.454,2011,11
DC,622.2669999999999,2011,11
DE,911.2180000000001,2011,11
FL,19175.465,2011,11
GA,9843.731,2011,11
HI,1385.184,2011,11
IA,3079.24,2011,11
ID,1590.639,2011,11
IL,12922.628,2011,11
IN,6544.068,2011,11
KS,2881.3740000000003,2011,11
KY,4388.28,2011,11
LA,4594.86,2011,11
MA,6641.59,2011,11
MD,5864.102,2011,11
ME,1333.862,2011,11
MI,9924.018,2011,11
MN,5368.658,2011,11
MO,6035.486,2011,11
MS,2991.2790000000005,2011,11
MT,1001.51,2011,11
NC,9698.284,2011,11
ND,688.0830000000001,2011,11
NE,1848.453,2011,11
NH,1325.491,2011,11
NJ,8865.748,2011,11
NM,2089.342,2011,11
NV,2724.466,2011,11
NY,19582.37,2011,11
OH,11593.107,2011,11
OK,3804.111,2011,11
OR,3888.3790000000004,2011,11
PA,12799.393,2011,11
RI,1058.067,2011,11
SC,4691.512,2011,11
SD,827.0260000000001,2011,11
TN,6424.923000000001,2011,11
TX,25756.522,2011,11
UT,2826.3190000000004,2011,11
VA,8135.306,2011,11
VT,629.675,2011,11
WA,6850.991999999999,2011,11
WI,5729.289000000001,2011,11
WV,1864.056,2011,11
WY,569.663,2011,11
AK,725.551,2011,12
AL,4822.183,2011,12
AR,2954.7140000000004,2011,12
AZ,6504.994000000001,2011,12
CA,37824.969,2011,12
CO,5146.691,2011,12
CT,3605.4809999999998,2011,12
DC,622.617,2011,12
DE,911.7310000000001,2011,12
FL,19186.251,2011,12
GA,9849.268,2011,12
HI,1385.963,2011,12
IA,3080.972,2011,12
ID,1591.5339999999999,2011,12
IL,12929.896999999999,2011,12
IN,6547.749,2011,12
KS,2882.994,2011,12
KY,4390.748,2011,12
LA,4597.445,2011,12
MA,6645.325,2011,12
MD,5867.401,2011,12
ME,1334.612,2011,12
MI,9929.599,2011,12
MN,5371.677,2011,12
MO,6038.880999999999,2011,12
MS,2992.962,2011,12
MT,1002.073,2011,12
NC,9703.739,2011,12
ND,688.47,2011,12
NE,1849.493,2011,12
NH,1326.237,2011,12
NJ,8870.735,2011,12
NM,2090.5170000000003,2011,12
NV,2725.998,2011,12
NY,19593.384,2011,12
OH,11599.628,2011,12
OK,3806.2509999999997,2011,12
OR,3890.566,2011,12
PA,12806.591999999999,2011,12
RI,1058.662,2011,12
SC,4694.151,2011,12
SD,827.4910000000001,2011,12
TN,6428.536999999999,2011,12
TX,25771.009,2011,12
UT,2827.909,2011,12
VA,8139.882,2011,12
VT,630.03,2011,12
WA,6854.846,2011,12
WI,5732.5109999999995,2011,12
WV,1865.105,2011,12
WY,569.984,2011,12
AK,728.972,2012,1
AL,4806.156,2012,1
AR,2946.341,2012,1
AZ,6543.819,2012,1
CA,37886.617999999995,2012,1
CO,5183.5740000000005,2012,1
CT,3587.373,2012,1
DC,633.485,2012,1
DE,913.4,2012,1
FL,19288.471999999998,2012,1
GA,9882.151,2012,1
HI,1392.18,2012,1
IA,3070.087,2012,1
ID,1592.3239999999998,2012,1
IL,12858.947,2012,1
IN,6524.866999999999,2012,1
KS,2879.724,2012,1
KY,4377.811,2012,1
LA,4591.825,2012,1
MA,6650.14,2012,1
MD,5875.57,2012,1
ME,1325.0970000000002,2012,1
MI,9877.594000000001,2012,1
MN,5366.045999999999,2012,1
MO,6012.312,2012,1
MS,2977.938,2012,1
MT,1001.793,2012,1
NC,9730.076,2012,1
ND,699.7460000000001,2012,1
NE,1849.7020000000002,2012,1
NH,1321.375,2012,1
NJ,8828.202,2012,1
NM,2083.471,2012,1
NV,2739.204,2012,1
NY,19536.306,2012,1
OH,11525.806999999999,2012,1
OK,3811.14,2012,1
OR,3891.5,2012,1
PA,12741.883999999998,2012,1
RI,1052.5410000000002,2012,1
SC,4707.896,2012,1
SD,831.868,2012,1
TN,6438.677,2012,1
TX,26038.648999999998,2012,1
UT,2847.8920000000003,2012,1
VA,8169.236999999999,2012,1
VT,624.84,2012,1
WA,6879.409000000001,2012,1
WI,5708.68,2012,1
WV,1853.136,2012,1
WY,575.144,2012,1
AK,729.34,2012,2
AL,4808.58,2012,2
AR,2947.827,2012,2
AZ,6547.12,2012,2
CA,37905.727,2012,2
CO,5186.188,2012,2
CT,3589.1820000000002,2012,2
DC,633.804,2012,2
DE,913.8610000000001,2012,2
FL,19298.201,2012,2
GA,9887.136,2012,2
HI,1392.882,2012,2
IA,3071.636,2012,2
ID,1593.1270000000002,2012,2
IL,12865.433,2012,2
IN,6528.158,2012,2
KS,2881.176,2012,2
KY,4380.019,2012,2
LA,4594.141,2012,2
MA,6653.494000000001,2012,2
MD,5878.534000000001,2012,2
ME,1325.765,2012,2
MI,9882.576,2012,2
MN,5368.7519999999995,2012,2
MO,6015.344,2012,2
MS,2979.44,2012,2
MT,1002.298,2012,2
NC,9734.984,2012,2
ND,700.0989999999999,2012,2
NE,1850.635,2012,2
NH,1322.0420000000001,2012,2
NJ,8832.654,2012,2
NM,2084.521,2012,2
NV,2740.586,2012,2
NY,19546.16,2012,2
OH,11531.62,2012,2
OK,3813.062,2012,2
OR,3893.4629999999997,2012,2
PA,12748.311000000002,2012,2
RI,1053.0710000000001,2012,2
SC,4710.271,2012,2
SD,832.2869999999999,2012,2
TN,6441.925,2012,2
TX,26051.782000000003,2012,2
UT,2849.329,2012,2
VA,8173.358,2012,2
VT,625.155,2012,2
WA,6882.879,2012,2
WI,5711.559,2012,2
WV,1854.0710000000001,2012,2
WY,575.434,2012,2
AK,729.721,2012,3
AL,4811.096,2012,3
AR,2949.37,2012,3
AZ,6550.545999999999,2012,3
CA,37925.561,2012,3
CO,5188.902,2012,3
CT,3591.06,2012,3
DC,634.136,2012,3
DE,914.3389999999999,2012,3
FL,19308.299,2012,3
GA,9892.309000000001,2012,3
HI,1393.611,2012,3
IA,3073.243,2012,3
ID,1593.961,2012,3
IL,12872.165,2012,3
IN,6531.5740000000005,2012,3
KS,2882.684,2012,3
KY,4382.311,2012,3
LA,4596.545,2012,3
MA,6656.976,2012,3
MD,5881.61,2012,3
ME,1326.4589999999998,2012,3
MI,9887.747,2012,3
MN,5371.562,2012,3
MO,6018.491999999999,2012,3
MS,2980.9990000000003,2012,3
MT,1002.823,2012,3
NC,9740.078000000001,2012,3
ND,700.465,2012,3
NE,1851.6029999999998,2012,3
NH,1322.734,2012,3
NJ,8837.276,2012,3
NM,2085.612,2012,3
NV,2742.02,2012,3
NY,19556.387,2012,3
OH,11537.653999999999,2012,3
OK,3815.0570000000002,2012,3
OR,3895.5,2012,3
PA,12754.982,2012,3
RI,1053.623,2012,3
SC,4712.735,2012,3
SD,832.7230000000001,2012,3
TN,6445.295,2012,3
TX,26065.414,2012,3
UT,2850.82,2012,3
VA,8177.635,2012,3
VT,625.482,2012,3
WA,6886.481,2012,3
WI,5714.548000000001,2012,3
WV,1855.0410000000002,2012,3
WY,575.735,2012,3
AK,730.1080000000001,2012,4
AL,4813.643,2012,4
AR,2950.9309999999996,2012,4
AZ,6554.013000000001,2012,4
CA,37945.638,2012,4
CO,5191.649,2012,4
CT,3592.961,2012,4
DC,634.472,2012,4
DE,914.823,2012,4
FL,19318.52,2012,4
GA,9897.546,2012,4
HI,1394.349,2012,4
IA,3074.87,2012,4
ID,1594.805,2012,4
IL,12878.979,2012,4
IN,6535.031999999999,2012,4
KS,2884.21,2012,4
KY,4384.630999999999,2012,4
LA,4598.979,2012,4
MA,6660.5,2012,4
MD,5884.723000000001,2012,4
ME,1327.161,2012,4
MI,9892.982,2012,4
MN,5374.405,2012,4
MO,6021.678000000001,2012,4
MS,2982.577,2012,4
MT,1003.3539999999999,2012,4
NC,9745.234,2012,4
ND,700.836,2012,4
NE,1852.5839999999998,2012,4
NH,1323.434,2012,4
NJ,8841.954,2012,4
NM,2086.716,2012,4
NV,2743.4709999999995,2012,4
NY,19566.74,2012,4
OH,11543.761999999999,2012,4
OK,3817.077,2012,4
OR,3897.562,2012,4
PA,12761.733999999999,2012,4
RI,1054.18,2012,4
SC,4715.23,2012,4
SD,833.163,2012,4
TN,6448.706999999999,2012,4
TX,26079.212000000003,2012,4
UT,2852.329,2012,4
VA,8181.964,2012,4
VT,625.813,2012,4
WA,6890.126,2012,4
WI,5717.573,2012,4
WV,1856.023,2012,4
WY,576.04,2012,4
AK,730.515,2012,5
AL,4816.3279999999995,2012,5
AR,2952.577,2012,5
AZ,6557.669,2012,5
CA,37966.803,2012,5
CO,5194.545,2012,5
CT,3594.965,2012,5
DC,634.826,2012,5
DE,915.3330000000001,2012,5
FL,19329.295,2012,5
GA,9903.065999999999,2012,5
HI,1395.126,2012,5
IA,3076.585,2012,5
ID,1595.694,2012,5
IL,12886.162,2012,5
IN,6538.677,2012,5
KS,2885.8190000000004,2012,5
KY,4387.077,2012,5
LA,4601.544,2012,5
MA,6664.215,2012,5
MD,5888.005999999999,2012,5
ME,1327.902,2012,5
MI,9898.5,2012,5
MN,5377.403,2012,5
MO,6025.036,2012,5
MS,2984.24,2012,5
MT,1003.913,2012,5
NC,9750.669,2012,5
ND,701.227,2012,5
NE,1853.6170000000002,2012,5
NH,1324.172,2012,5
NJ,8846.886,2012,5
NM,2087.88,2012,5
NV,2745.0009999999997,2012,5
NY,19577.654,2012,5
OH,11550.201000000001,2012,5
OK,3819.2059999999997,2012,5
OR,3899.736,2012,5
PA,12768.851999999999,2012,5
RI,1054.768,2012,5
SC,4717.86,2012,5
SD,833.628,2012,5
TN,6452.304,2012,5
TX,26093.757999999998,2012,5
UT,2853.92,2012,5
VA,8186.526999999999,2012,5
VT,626.1619999999999,2012,5
WA,6893.969,2012,5
WI,5720.762,2012,5
WV,1857.058,2012,5
WY,576.361,2012,5
AK,730.957,2012,6
AL,4819.2429999999995,2012,6
AR,2954.364,2012,6
AZ,6561.638000000001,2012,6
CA,37989.782,2012,6
CO,5197.689,2012,6
CT,3597.1409999999996,2012,6
