Year,Month,State,Cus_RES,Cus_COM,Cus_IND,Cus_OTH,Cus_ALL
2005,3,FL,8090607,1075650,29672,25,9195954
2005,4,FL,8090607,1075650,29672,25,9195954
2005,5,FL,8090607,1075650,29672,25,9195954
2005,6,FL,8090607,1075650,29672,25,9195954
2005,7,FL,8090607,1075650,29672,25,9195954
2005,8,FL,8090607,1075650,29672,25,9195954
2005,9,FL,8090607,1075650,29672,25,9195954
2005,10,FL,8090607,1075650,29672,25,9195954
2005,11,FL,8090607,1075650,29672,25,9195954
2005,12,FL,8090607,1075650,29672,25,9195954
2005,1,GA,3834400,513023,15361,1,4362785
2005,2,GA,3834400,513023,15361,1,4362785
2005,3,GA,3834400,513023,15361,1,4362785
2005,4,GA,3834400,513023,15361,1,4362785
2005,5,GA,3834400,513023,15361,1,4362785
2005,6,GA,3834400,513023,15361,1,4362785
2005,7,GA,3834400,513023,15361,1,4362785
2005,8,GA,3834400,513023,15361,1,4362785
2005,9,GA,3834400,513023,15361,1,4362785
2005,10,GA,3834400,513023,15361,1,4362785
2005,11,GA,3834400,513023,15361,1,4362785
2005,12,GA,3834400,513023,15361,1,4362785
2005,1,HI,395079,60147,684,0,455910
2005,2,HI,395079,60147,684,0,455910
2005,3,HI,395079,60147,684,0,455910
2005,4,HI,395079,60147,684,0,455910
2005,5,HI,395079,60147,684,0,455910
2005,6,HI,395079,60147,684,0,455910
2005,7,HI,395079,60147,684,0,455910
2005,8,HI,395079,60147,684,0,455910
2005,9,HI,395079,60147,684,0,455910
2005,10,HI,395079,60147,684,0,455910
2005,11,HI,395079,60147,684,0,455910
2005,12,HI,395079,60147,684,0,455910
2005,1,IA,1300725,203350,5941,0,1510016
2005,2,IA,1300725,203350,5941,0,1510016
2005,3,IA,1300725,203350,5941,0,1510016
2005,4,IA,1300725,203350,5941,0,1510016
2005,5,IA,1300725,203350,5941,0,1510016
2005,6,IA,1300725,203350,5941,0,1510016
2005,7,IA,1300725,203350,5941,0,1510016
2005,8,IA,1300725,203350,5941,0,1510016
2005,9,IA,1300725,203350,5941,0,1510016
2005,10,IA,1300725,203350,5941,0,1510016
2005,11,IA,1300725,203350,5941,0,1510016
2005,12,IA,1300725,203350,5941,0,1510016
2005,1,ID,607158,90377,25259,0,722794
2005,2,ID,607158,90377,25259,0,722794
2005,3,ID,607158,90377,25259,0,722794
2005,4,ID,607158,90377,25259,0,722794
2005,5,ID,607158,90377,25259,0,722794
2005,6,ID,607158,90377,25259,0,722794
2005,7,ID,607158,90377,25259,0,722794
2005,8,ID,607158,90377,25259,0,722794
2005,9,ID,607158,90377,25259,0,722794
2005,10,ID,607158,90377,25259,0,722794
2005,11,ID,607158,90377,25259,0,722794
2005,12,ID,607158,90377,25259,0,722794
2005,1,IL,5008031,566595,6786,8,5581420
2005,2,IL,5008031,566595,6786,8,5581420
2005,3,IL,5008031,566595,6786,8,5581420
2005,4,IL,5008031,566595,6786,8,5581420
2005,5,IL,5008031,566595,6786,8,5581420
2005,6,IL,5008031,566595,6786,8,5581420
2005,7,IL,5008031,566595,6786,8,5581420
2005,8,IL,5008031,566595,6786,8,5581420
2005,9,IL,5008031,566595,6786,8,5581420
2005,10,IL,5008031,566595,6786,8,5581420
2005,11,IL,5008031,566595,6786,8,5581420
2005,12,IL,5008031,566595,6786,8,5581420
2005,1,IN,2690394,328735,19057,1,3038187
2005,2,IN,2690394,328735,19057,1,3038187
2005,3,IN,2690394,328735,19057,1,3038187
2005,4,IN,2690394,328735,19057,1,3038187
2005,5,IN,2690394,328735,19057,1,3038187
2005,6,IN,2690394,328735,19057,1,3038187
2005,7,IN,2690394,328735,19057,1,3038187
2005,8,IN,2690394,328735,19057,1,3038187
2005,9,IN,2690394,328735,19057,1,3038187
2005,10,IN,2690394,328735,19057,1,3038187
2005,11,IN,2690394,328735,19057,1,3038187
2005,12,IN,2690394,328735,19057,1,3038187
2005,1,KS,1190245,212305,17004,0,1419554
2005,2,KS,1190245,212305,17004,0,1419554
2005,3,KS,1190245,212305,17004,0,1419554
2005,4,KS,1190245,212305,17004,0,1419554
2005,5,KS,1190245,212305,17004,0,1419554
2005,6,KS,1190245,212305,17004,0,1419554
2005,7,KS,1190245,212305,17004,0,1419554
2005,8,KS,1190245,212305,17004,0,1419554
2005,9,KS,1190245,212305,17004,0,1419554
2005,10,KS,1190245,212305,17004,0,1419554
2005,11,KS,1190245,212305,17004,0,1419554
2005,12,KS,1190245,212305,17004,0,1419554
2005,1,KY,1881020,283511,6629,0,2171160
2005,2,KY,1881020,283511,6629,0,2171160
2005,3,KY,1881020,283511,6629,0,2171160
2005,4,KY,1881020,283511,6629,0,2171160
2005,5,KY,1881020,283511,6629,0,2171160
2005,6,KY,1881020,283511,6629,0,2171160
2005,7,KY,1881020,283511,6629,0,2171160
2005,8,KY,1881020,283511,6629,0,2171160
2005,9,KY,1881020,283511,6629,0,2171160
2005,10,KY,1881020,283511,6629,0,2171160
2005,11,KY,1881020,283511,6629,0,2171160
2005,12,KY,1881020,283511,6629,0,2171160
2005,1,LA,1899301,258307,18161,19,2175788
2005,2,LA,1899301,258307,18161,19,2175788
2005,3,LA,1899301,258307,18161,19,2175788
2005,4,LA,1899301,258307,18161,19,2175788
2005,5,LA,1899301,258307,18161,19,2175788
2005,6,LA,1899301,258307,18161,19,2175788
2005,7,LA,1899301,258307,18161,19,2175788
2005,8,LA,1899301,258307,18161,19,2175788
2005,9,LA,1899301,258307,18161,19,2175788
2005,10,LA,1899301,258307,18161,19,2175788
2005,11,LA,1899301,258307,18161,19,2175788
2005,12,LA,1899301,258307,18161,19,2175788
2005,1,MA,2596207,368026,14566,6,2978805
2005,2,MA,2596207,368026,14566,6,2978805
2005,3,MA,2596207,368026,14566,6,2978805
2005,4,MA,2596207,368026,14566,6,2978805
2005,5,MA,2596207,368026,14566,6,2978805
2005,6,MA,2596207,368026,14566,6,2978805
2005,7,MA,2596207,368026,14566,6,2978805
2005,8,MA,2596207,368026,14566,6,2978805
2005,9,MA,2596207,368026,14566,6,2978805
2005,10,MA,2596207,368026,14566,6,2978805
2005,11,MA,2596207,368026,14566,6,2978805
2005,12,MA,2596207,368026,14566,6,2978805
2005,1,MD,2115620,227818,13457,5,2356900
2005,2,MD,2115620,227818,13457,5,2356900
2005,3,MD,2115620,227818,13457,5,2356900
2005,4,MD,2115620,227818,13457,5,2356900
2005,5,MD,2115620,227818,13457,5,2356900
2005,6,MD,2115620,227818,13457,5,2356900
2005,7,MD,2115620,227818,13457,5,2356900
2005,8,MD,2115620,227818,13457,5,2356900
2005,9,MD,2115620,227818,13457,5,2356900
2005,10,MD,2115620,227818,13457,5,2356900
2005,11,MD,2115620,227818,13457,5,2356900
2005,12,MD,2115620,227818,13457,5,2356900
2005,1,ME,676430,85658,2842,0,764930
2005,2,ME,676430,85658,2842,0,764930
2005,3,ME,676430,85658,2842,0,764930
2005,4,ME,676430,85658,2842,0,764930
2005,5,ME,676430,85658,2842,0,764930
2005,6,ME,676430,85658,2842,0,764930
2005,7,ME,676430,85658,2842,0,764930
2005,8,ME,676430,85658,2842,0,764930
2005,9,ME,676430,85658,2842,0,764930
2005,10,ME,676430,85658,2842,0,764930
2005,11,ME,676430,85658,2842,0,764930
2005,12,ME,676430,85658,2842,0,764930
2005,1,MI,4284083,509964,13390,1,4807438
2005,2,MI,4284083,509964,13390,1,4807438
2005,3,MI,4284083,509964,13390,1,4807438
2005,4,MI,4284083,509964,13390,1,4807438
2005,5,MI,4284083,509964,13390,1,4807438
2005,6,MI,4284083,509964,13390,1,4807438
2005,7,MI,4284083,509964,13390,1,4807438
2005,8,MI,4284083,509964,13390,1,4807438
2005,9,MI,4284083,509964,13390,1,4807438
2005,10,MI,4284083,509964,13390,1,4807438
2005,11,MI,4284083,509964,13390,1,4807438
2005,12,MI,4284083,509964,13390,1,4807438
2005,1,MN,2211000,255645,8266,1,2474912
2005,2,MN,2211000,255645,8266,1,2474912
2005,3,MN,2211000,255645,8266,1,2474912
2005,4,MN,2211000,255645,8266,1,2474912
2005,5,MN,2211000,255645,8266,1,2474912
2005,6,MN,2211000,255645,8266,1,2474912
2005,7,MN,2211000,255645,8266,1,2474912
2005,8,MN,2211000,255645,8266,1,2474912
2005,9,MN,2211000,255645,8266,1,2474912
2005,10,MN,2211000,255645,8266,1,2474912
2005,11,MN,2211000,255645,8266,1,2474912
2005,12,MN,2211000,255645,8266,1,2474912
2005,1,MO,2602899,353952,10592,1,2967444
2005,2,MO,2602899,353952,10592,1,2967444
2005,3,MO,2602899,353952,10592,1,2967444
2005,4,MO,2602899,353952,10592,1,2967444
2005,5,MO,2602899,353952,10592,1,2967444
2005,6,MO,2602899,353952,10592,1,2967444
2005,7,MO,2602899,353952,10592,1,2967444
2005,8,MO,2602899,353952,10592,1,2967444
2005,9,MO,2602899,353952,10592,1,2967444
2005,10,MO,2602899,353952,10592,1,2967444
2005,11,MO,2602899,353952,10592,1,2967444
2005,12,MO,2602899,353952,10592,1,2967444
2005,1,MS,1202829,212504,7748,0,1423081
2005,2,MS,1202829,212504,7748,0,1423081
2005,3,MS,1202829,212504,7748,0,1423081
2005,4,MS,1202829,212504,7748,0,1423081
2005,5,MS,1202829,212504,7748,0,1423081
2005,6,MS,1202829,212504,7748,0,1423081
2005,7,MS,1202829,212504,7748,0,1423081
2005,8,MS,1202829,212504,7748,0,1423081
2005,9,MS,1202829,212504,7748,0,1423081
2005,10,MS,1202829,212504,7748,0,1423081
2005,11,MS,1202829,212504,7748,0,1423081
2005,12,MS,1202829,212504,7748,0,1423081
2005,1,MT,439314,95433,4547,0,539294
2005,2,MT,439314,95433,4547,0,539294
2005,3,MT,439314,95433,4547,0,539294
2005,4,MT,439314,95433,4547,0,539294
2005,5,MT,439314,95433,4547,0,539294
2005,6,MT,439314,95433,4547,0,539294
2005,7,MT,439314,95433,4547,0,539294
2005,8,MT,439314,95433,4547,0,539294
2005,9,MT,439314,95433,4547,0,539294
2005,10,MT,439314,95433,4547,0,539294
2005,11,MT,439314,95433,4547,0,539294
2005,12,MT,439314,95433,4547,0,539294
2005,1,NC,3929358,609842,10976,1,4550177
2005,2,NC,3929358,609842,10976,1,4550177
2005,3,NC,3929358,609842,10976,1,4550177
2005,4,NC,3929358,609842,10976,1,4550177
2005,5,NC,3929358,609842,10976,1,4550177
2005,6,NC,3929358,609842,10976,1,4550177
2005,7,NC,3929358,609842,10976,1,4550177
2005,8,NC,3929358,609842,10976,1,4550177
2005,9,NC,3929358,609842,10976,1,4550177
2005,10,NC,3929358,609842,10976,1,4550177
2005,11,NC,3929358,609842,10976,1,4550177
2005,12,NC,3929358,609842,10976,1,4550177
2005,1,ND,306720,54240,2328,0,363288
2005,2,ND,306720,54240,2328,0,363288
2005,3,ND,306720,54240,2328,0,363288
2005,4,ND,306720,54240,2328,0,363288
2005,5,ND,306720,54240,2328,0,363288
2005,6,ND,306720,54240,2328,0,363288
2005,7,ND,306720,54240,2328,0,363288
2005,8,ND,306720,54240,2328,0,363288
2005,9,ND,306720,54240,2328,0,363288
2005,10,ND,306720,54240,2328,0,363288
2005,11,ND,306720,54240,2328,0,363288
2005,12,ND,306720,54240,2328,0,363288
2005,1,NE,772373,146759,37130,0,956262
2005,2,NE,772373,146759,37130,0,956262
2005,3,NE,772373,146759,37130,0,956262
2005,4,NE,772373,146759,37130,0,956262
2005,5,NE,772373,146759,37130,0,956262
2005,6,NE,772373,146759,37130,0,956262
2005,7,NE,772373,146759,37130,0,956262
2005,8,NE,772373,146759,37130,0,956262
2005,9,NE,772373,146759,37130,0,956262
2005,10,NE,772373,146759,37130,0,956262
2005,11,NE,772373,146759,37130,0,956262
2005,12,NE,772373,146759,37130,0,956262
2005,1,NH,580535,99217,3194,0,682946
2005,2,NH,580535,99217,3194,0,682946
2005,3,NH,580535,99217,3194,0,682946
2005,4,NH,580535,99217,3194,0,682946
2005,5,NH,580535,99217,3194,0,682946
2005,6,NH,580535,99217,3194,0,682946
2005,7,NH,580535,99217,3194,0,682946
2005,8,NH,580535,99217,3194,0,682946
2005,9,NH,580535,99217,3194,0,682946
2005,10,NH,580535,99217,3194,0,682946
2005,11,NH,580535,99217,3194,0,682946
2005,12,NH,580535,99217,3194,0,682946
2005,1,NJ,3341396,455286,13666,6,3810354
2005,2,NJ,3341396,455286,13666,6,3810354
2005,3,NJ,3341396,455286,13666,6,3810354
2005,4,NJ,3341396,455286,13666,6,3810354
2005,5,NJ,3341396,455286,13666,6,3810354
2005,6,NJ,3341396,455286,13666,6,3810354
2005,7,NJ,3341396,455286,13666,6,3810354
2005,8,NJ,3341396,455286,13666,6,3810354
2005,9,NJ,3341396,455286,13666,6,3810354
2005,10,NJ,3341396,455286,13666,6,3810354
2005,11,NJ,3341396,455286,13666,6,3810354
2005,12,NJ,3341396,455286,13666,6,3810354
2005,1,NM,797024,128500,4030,0,929554
2005,2,NM,797024,128500,4030,0,929554
2005,3,NM,797024,128500,4030,0,929554
2005,4,NM,797024,128500,4030,0,929554
2005,5,NM,797024,128500,4030,0,929554
2005,6,NM,797024,128500,4030,0,929554
2005,7,NM,797024,128500,4030,0,929554
2005,8,NM,797024,128500,4030,0,929554
2005,9,NM,797024,128500,4030,0,929554
2005,10,NM,797024,128500,4030,0,929554
2005,11,NM,797024,128500,4030,0,929554
2005,12,NM,797024,128500,4030,0,929554
2005,1,NV,978989,136984,3360,17,1119350
2005,2,NV,978989,136984,3360,17,1119350
2005,3,NV,978989,136984,3360,17,1119350
2005,4,NV,978989,136984,3360,17,1119350
2005,5,NV,978989,136984,3360,17,1119350
2005,6,NV,978989,136984,3360,17,1119350
2005,7,NV,978989,136984,3360,17,1119350
2005,8,NV,978989,136984,3360,17,1119350
2005,9,NV,978989,136984,3360,17,1119350
2005,10,NV,978989,136984,3360,17,1119350
2005,11,NV,978989,136984,3360,17,1119350
2005,12,NV,978989,136984,3360,17,1119350
2005,1,NY,6787382,988891,9217,27,7785517
2005,2,NY,6787382,988891,9217,27,7785517
2005,3,NY,6787382,988891,9217,27,7785517
2005,4,NY,6787382,988891,9217,27,7785517
2005,5,NY,6787382,988891,9217,27,7785517
2005,6,NY,6787382,988891,9217,27,7785517
2005,7,NY,6787382,988891,9217,27,7785517
2005,8,NY,6787382,988891,9217,27,7785517
2005,9,NY,6787382,988891,9217,27,7785517
2005,10,NY,6787382,988891,9217,27,7785517
2005,11,NY,6787382,988891,9217,27,7785517
2005,12,NY,6787382,988891,9217,27,7785517
2005,1,OH,4869165,600275,21812,2,5491254
2005,2,OH,4869165,600275,21812,2,5491254
2005,3,OH,4869165,600275,21812,2,5491254
2005,4,OH,4869165,600275,21812,2,5491254
2005,5,OH,4869165,600275,21812,2,5491254
2005,6,OH,4869165,600275,21812,2,5491254
2005,7,OH,4869165,600275,21812,2,5491254
2005,8,OH,4869165,600275,21812,2,5491254
2005,9,OH,4869165,600275,21812,2,5491254
2005,10,OH,4869165,600275,21812,2,5491254
2005,11,OH,4869165,600275,21812,2,5491254
2005,12,OH,4869165,600275,21812,2,5491254
2005,1,OK,1588574,243456,17756,0,1849786
2005,2,OK,1588574,243456,17756,0,1849786
2005,3,OK,1588574,243456,17756,0,1849786
2005,4,OK,1588574,243456,17756,0,1849786
2005,5,OK,1588574,243456,17756,0,1849786
2005,6,OK,1588574,243456,17756,0,1849786
2005,7,OK,1588574,243456,17756,0,1849786
2005,8,OK,1588574,243456,17756,0,1849786
2005,9,OK,1588574,243456,17756,0,1849786
2005,10,OK,1588574,243456,17756,0,1849786
2005,11,OK,1588574,243456,17756,0,1849786
2005,12,OK,1588574,243456,17756,0,1849786
2005,1,OR,1548208,225251,21772,44,1795275
2005,2,OR,1548208,225251,21772,44,1795275
2005,3,OR,1548208,225251,21772,44,1795275
2005,4,OR,1548208,225251,21772,44,1795275
2005,5,OR,1548208,225251,21772,44,1795275
2005,6,OR,1548208,225251,21772,44,1795275
2005,7,OR,1548208,225251,21772,44,1795275
2005,8,OR,1548208,225251,21772,44,1795275
2005,9,OR,1548208,225251,21772,44,1795275
2005,10,OR,1548208,225251,21772,44,1795275
2005,11,OR,1548208,225251,21772,44,1795275
2005,12,OR,1548208,225251,21772,44,1795275
2005,1,PA,5154728,655717,28326,14,5838785
2005,2,PA,5154728,655717,28326,14,5838785
2005,3,PA,5154728,655717,28326,14,5838785
2005,4,PA,5154728,655717,28326,14,5838785
2005,5,PA,5154728,655717,28326,14,5838785
2005,6,PA,5154728,655717,28326,14,5838785
2005,7,PA,5154728,655717,28326,14,5838785
2005,8,PA,5154728,655717,28326,14,5838785
2005,9,PA,5154728,655717,28326,14,5838785
2005,10,PA,5154728,655717,28326,14,5838785
2005,11,PA,5154728,655717,28326,14,5838785
2005,12,PA,5154728,655717,28326,14,5838785
2005,1,RI,426325,53916,2500,0,482741
2005,2,RI,426325,53916,2500,0,482741
2005,3,RI,426325,53916,2500,0,482741
2005,4,RI,426325,53916,2500,0,482741
2005,5,RI,426325,53916,2500,0,482741
2005,6,RI,426325,53916,2500,0,482741
2005,7,RI,426325,53916,2500,0,482741
2005,8,RI,426325,53916,2500,0,482741
2005,9,RI,426325,53916,2500,0,482741
2005,10,RI,426325,53916,2500,0,482741
2005,11,RI,426325,53916,2500,0,482741
2005,12,RI,426325,53916,2500,0,482741
2005,1,SC,1944546,320291,4786,0,2269623
2005,2,SC,1944546,320291,4786,0,2269623
2005,3,SC,1944546,320291,4786,0,2269623
2005,4,SC,1944546,320291,4786,0,2269623
2005,5,SC,1944546,320291,4786,0,2269623
2005,6,SC,1944546,320291,4786,0,2269623
2005,7,SC,1944546,320291,4786,0,2269623
2005,8,SC,1944546,320291,4786,0,2269623
2005,9,SC,1944546,320291,4786,0,2269623
2005,10,SC,1944546,320291,4786,0,2269623
2005,11,SC,1944546,320291,4786,0,2269623
2005,12,SC,1944546,320291,4786,0,2269623
2005,1,SD,347660,62491,2317,0,412468
2005,2,SD,347660,62491,2317,0,412468
2005,3,SD,347660,62491,2317,0,412468
2005,4,SD,347660,62491,2317,0,412468
2005,5,SD,347660,62491,2317,0,412468
2005,6,SD,347660,62491,2317,0,412468
2005,7,SD,347660,62491,2317,0,412468
2005,8,SD,347660,62491,2317,0,412468
2005,9,SD,347660,62491,2317,0,412468
2005,10,SD,347660,62491,2317,0,412468
2005,11,SD,347660,62491,2317,0,412468
2005,12,SD,347660,62491,2317,0,412468
2005,1,TN,2572659,440290,1998,1,3014948
2005,2,TN,2572659,440290,1998,1,3014948
2005,3,TN,2572659,440290,1998,1,3014948
2005,4,TN,2572659,440290,1998,1,3014948
2005,5,TN,2572659,440290,1998,1,3014948
2005,6,TN,2572659,440290,1998,1,3014948
2005,7,TN,2572659,440290,1998,1,3014948
2005,8,TN,2572659,440290,1998,1,3014948
2005,9,TN,2572659,440290,1998,1,3014948
2005,10,TN,2572659,440290,1998,1,3014948
2005,11,TN,2572659,440290,1998,1,3014948
2005,12,TN,2572659,440290,1998,1,3014948
2005,1,TX,8823252,1461530,113955,37,10398774
2005,2,TX,8823252,1461530,113955,37,10398774
2005,3,TX,8823252,1461530,113955,37,10398774
2005,4,TX,8823252,1461530,113955,37,10398774
2005,5,TX,8823252,1461530,113955,37,10398774
2005,6,TX,8823252,1461530,113955,37,10398774
2005,7,TX,8823252,1461530,113955,37,10398774
2005,8,TX,8823252,1461530,113955,37,10398774
2005,9,TX,8823252,1461530,113955,37,10398774
2005,10,TX,8823252,1461530,113955,37,10398774
2005,11,TX,8823252,1461530,113955,37,10398774
2005,12,TX,8823252,1461530,113955,37,10398774
2005,1,UT,859329,104495,8986,4,972814
2005,2,UT,859329,104495,8986,4,972814
2005,3,UT,859329,104495,8986,4,972814
2005,4,UT,859329,104495,8986,4,972814
2005,5,UT,859329,104495,8986,4,972814
2005,6,UT,859329,104495,8986,4,972814
2005,7,UT,859329,104495,8986,4,972814
2005,8,UT,859329,104495,8986,4,972814
2005,9,UT,859329,104495,8986,4,972814
2005,10,UT,859329,104495,8986,4,972814
2005,11,UT,859329,104495,8986,4,972814
2005,12,UT,859329,104495,8986,4,972814
2005,1,VA,3038649,384758,5197,1,3428605
2005,2,VA,3038649,384758,5197,1,3428605
2005,3,VA,3038649,384758,5197,1,3428605
2005,4,VA,3038649,384758,5197,1,3428605
2005,5,VA,3038649,384758,5197,1,3428605
2005,6,VA,3038649,384758,5197,1,3428605
2005,7,VA,3038649,384758,5197,1,3428605
2005,8,VA,3038649,384758,5197,1,3428605
2005,9,VA,3038649,384758,5197,1,3428605
2005,10,VA,3038649,384758,5197,1,3428605
2005,11,VA,3038649,384758,5197,1,3428605
2005,12,VA,3038649,384758,5197,1,3428605
2005,1,VT,299971,47515,367,0,347853
2005,2,VT,299971,47515,367,0,347853
2005,3,VT,299971,47515,367,0,347853
2005,4,VT,299971,47515,367,0,347853
2005,5,VT,299971,47515,367,0,347853
2005,6,VT,299971,47515,367,0,347853
2005,7,VT,299971,47515,367,0,347853
2005,8,VT,299971,47515,367,0,347853
2005,9,VT,299971,47515,367,0,347853
2005,10,VT,299971,47515,367,0,347853
2005,11,VT,299971,47515,367,0,347853
2005,12,VT,299971,47515,367,0,347853
2005,1,WA,2657197,337117,24705,5,3019024
2005,2,WA,2657197,337117,24705,5,3019024
2005,3,WA,2657197,337117,24705,5,3019024
2005,4,WA,2657197,337117,24705,5,3019024
2005,5,WA,2657197,337117,24705,5,3019024
2005,6,WA,2657197,337117,24705,5,3019024
2005,7,WA,2657197,337117,24705,5,3019024
2005,8,WA,2657197,337117,24705,5,3019024
2005,9,WA,2657197,337117,24705,5,3019024
2005,10,WA,2657197,337117,24705,5,3019024
2005,11,WA,2657197,337117,24705,5,3019024
2005,12,WA,2657197,337117,24705,5,3019024
2005,1,WI,2526303,311844,7145,0,2845292
2005,2,WI,2526303,311844,7145,0,2845292
2005,3,WI,2526303,311844,7145,0,2845292
2005,4,WI,2526303,311844,7145,0,2845292
2005,5,WI,2526303,311844,7145,0,2845292
2005,6,WI,2526303,311844,7145,0,2845292
2005,7,WI,2526303,311844,7145,0,2845292
2005,8,WI,2526303,311844,7145,0,2845292
2005,9,WI,2526303,311844,7145,0,2845292
2005,10,WI,2526303,311844,7145,0,2845292
2005,11,WI,2526303,311844,7145,0,2845292
2005,12,WI,2526303,311844,7145,0,2845292
2005,1,WV,846783,130706,11620,1,989110
2005,2,WV,846783,130706,11620,1,989110
2005,3,WV,846783,130706,11620,1,989110
2005,4,WV,846783,130706,11620,1,989110
2005,5,WV,846783,130706,11620,1,989110
2005,6,WV,846783,130706,11620,1,989110
2005,7,WV,846783,130706,11620,1,989110
2005,8,WV,846783,130706,11620,1,989110
2005,9,WV,846783,130706,11620,1,989110
2005,10,WV,846783,130706,11620,1,989110
2005,11,WV,846783,130706,11620,1,989110
2005,12,WV,846783,130706,11620,1,989110
2005,1,WY,239874,53069,8651,0,301594
2005,2,WY,239874,53069,8651,0,301594
2005,3,WY,239874,53069,8651,0,301594
2005,4,WY,239874,53069,8651,0,301594
2005,5,WY,239874,53069,8651,0,301594
2005,6,WY,239874,53069,8651,0,301594
2005,7,WY,239874,53069,8651,0,301594
2005,8,WY,239874,53069,8651,0,301594
2005,9,WY,239874,53069,8651,0,301594
2005,10,WY,239874,53069,8651,0,301594
2005,11,WY,239874,53069,8651,0,301594
2005,12,WY,239874,53069,8651,0,301594
2006,1,AK,261502,45690,1383,0,308575
2006,2,AK,261502,45690,1383,0,308575
2006,3,AK,261502,45690,1383,0,308575
2006,4,AK,261502,45690,1383,0,308575
2006,5,AK,261502,45690,1383,0,308575
2006,6,AK,261502,45690,1383,0,308575
2006,7,AK,261502,45690,1383,0,308575
2006,8,AK,261502,45690,1383,0,308575
2006,9,AK,261502,45690,1383,0,308575
2006,10,AK,261502,45690,1383,0,308575
2006,11,AK,261502,45690,1383,0,308575
2006,12,AK,261502,45690,1383,0,308575
2006,1,AL,2065096,359846,8878,0,2433820
2006,2,AL,2065096,359846,8878,0,2433820
2006,3,AL,2065096,359846,8878,0,2433820
2006,4,AL,2065096,359846,8878,0,2433820
2006,5,AL,2065096,359846,8878,0,2433820
2006,6,AL,2065096,359846,8878,0,2433820
2006,7,AL,2065096,359846,8878,0,2433820
2006,8,AL,2065096,359846,8878,0,2433820
2006,9,AL,2065096,359846,8878,0,2433820
2006,10,AL,2065096,359846,8878,0,2433820
2006,11,AL,2065096,359846,8878,0,2433820
2006,12,AL,2065096,359846,8878,0,2433820
2006,1,AR,1283520,171018,31422,0,1485960
2006,2,AR,1283520,171018,31422,0,1485960
2006,3,AR,1283520,171018,31422,0,1485960
2006,4,AR,1283520,171018,31422,0,1485960
2006,5,AR,1283520,171018,31422,0,1485960
2006,6,AR,1283520,171018,31422,0,1485960
2006,7,AR,1283520,171018,31422,0,1485960
2006,8,AR,1283520,171018,31422,0,1485960
2006,9,AR,1283520,171018,31422,0,1485960
2006,10,AR,1283520,171018,31422,0,1485960
2006,11,AR,1283520,171018,31422,0,1485960
2006,12,AR,1283520,171018,31422,0,1485960
2006,1,AZ,2442903,280070,7397,0,2730370
2006,2,AZ,2442903,280070,7397,0,2730370
2006,3,AZ,2442903,280070,7397,0,2730370
2006,4,AZ,2442903,280070,7397,0,2730370
2006,5,AZ,2442903,280070,7397,0,2730370
2006,6,AZ,2442903,280070,7397,0,2730370
2006,7,AZ,2442903,280070,7397,0,2730370
2006,8,AZ,2442903,280070,7397,0,2730370
2006,9,AZ,2442903,280070,7397,0,2730370
2006,10,AZ,2442903,280070,7397,0,2730370
2006,11,AZ,2442903,280070,7397,0,2730370
2006,12,AZ,2442903,280070,7397,0,2730370
2006,1,CA,12689438,1751882,79036,513,14520869
2006,2,CA,12689438,1751882,79036,513,14520869
2006,3,CA,12689438,1751882,79036,513,14520869
2006,4,CA,12689438,1751882,79036,513,14520869
2006,5,CA,12689438,1751882,79036,513,14520869
2006,6,CA,12689438,1751882,79036,513,14520869
2006,7,CA,12689438,1751882,79036,513,14520869
2006,8,CA,12689438,1751882,79036,513,14520869
2006,9,CA,12689438,1751882,79036,513,14520869
2006,10,CA,12689438,1751882,79036,513,14520869
2006,11,CA,12689438,1751882,79036,513,14520869
2006,12,CA,12689438,1751882,79036,513,14520869
2006,1,CO,2030827,345297,13409,1,2389534
2006,2,CO,2030827,345297,13409,1,2389534
2006,3,CO,2030827,345297,13409,1,2389534
2006,4,CO,2030827,345297,13409,1,2389534
2006,5,CO,2030827,345297,13409,1,2389534
2006,6,CO,2030827,345297,13409,1,2389534
2006,7,CO,2030827,345297,13409,1,2389534
2006,8,CO,2030827,345297,13409,1,2389534
2006,9,CO,2030827,345297,13409,1,2389534
2006,10,CO,2030827,345297,13409,1,2389534
2006,11,CO,2030827,345297,13409,1,2389534
2006,12,CO,2030827,345297,13409,1,2389534
2006,1,CT,1437836,152984,5361,2,1596183
2006,2,CT,1437836,152984,5361,2,1596183
2006,3,CT,1437836,152984,5361,2,1596183
2006,4,CT,1437836,152984,5361,2,1596183
2006,5,CT,1437836,152984,5361,2,1596183
2006,6,CT,1437836,152984,5361,2,1596183
2006,7,CT,1437836,152984,5361,2,1596183
2006,8,CT,1437836,152984,5361,2,1596183
2006,9,CT,1437836,152984,5361,2,1596183
2006,10,CT,1437836,152984,5361,2,1596183
2006,11,CT,1437836,152984,5361,2,1596183
2006,12,CT,1437836,152984,5361,2,1596183
2006,1,DC,209316,26756,1,1,236074
2006,2,DC,209316,26756,1,1,236074
2006,3,DC,209316,26756,1,1,236074
2006,4,DC,209316,26756,1,1,236074
2006,5,DC,209316,26756,1,1,236074
2006,6,DC,209316,26756,1,1,236074
2006,7,DC,209316,26756,1,1,236074
2006,8,DC,209316,26756,1,1,236074
2006,9,DC,209316,26756,1,1,236074
2006,10,DC,209316,26756,1,1,236074
