Year	Month	State	Sale_RES	Sale_COM	Sale_IND	Sale_OTH	Sale_ALL
2001	3	IA	947.84	656.33	1263.88	188.62	3056.68
2001	3	ID	650.39	411.4	584.35	29.24	1675.39
2001	3	IL	3226.52	3352.04	3299.86	830.3	10708.73
2001	3	IN	2407.57	1931.87	3468.74	39.06	7847.24
2001	3	KS	849.56	943.06	850.48	34.06	2677.16
2001	3	KY	1914.8	1122.22	3556.82	267.34	6861.19
2001	3	LA	1570.68	1255.84	2379.28	202.42	5408.22
2001	3	MA	1628.8	2015.81	797.52	52.64	4494.76
2001	3	MD	2119.3	2266.66	887.77	93.26	5366.98
2001	3	ME	350.32	370.48	283.56	4.88	1009.24
2001	3	MI	2656.75	2833.7	2908.73	69.18	8468.36
2001	3	MN	1476.59	1655.88	1640.1	57.39	4829.95
2001	3	MO	2312.87	1982.54	1258.1	103.7	5657.22
2001	3	MS	1080.76	803.8	1227.46	60.75	3172.77
2001	3	MT	358.42	312.72	295.62	25.06	991.83
2001	3	NC	3535.05	2771.77	2734.46	154.39	9195.67
2001	3	ND	325.57	266.85	211.68	42.85	846.95
2001	3	NE	696.93	537.87	572.59	95.22	1902.62
2001	3	NH	343.68	315.53	205.29	10.55	875.04
2001	3	NJ	1968.49	2781.82	1043.29	47.05	5840.66
2001	3	NM	386.79	499.69	463.52	118.65	1468.65
2001	3	NV	572.95	481.15	859.03	44.61	1957.74
2001	3	NY	3682.96	4849.45	2128.75	1128.97	11790.14
2001	3	OH	4034.5	3209.7	5900.57	333.31	13478.08
2001	3	OK	1325.78	953.55	1008.02	176.86	3464.2
2001	3	OR	1780.77	1242.06	1198.31	40.6	4261.75
2001	3	PA	4124.79	3266.84	3971.61	127.87	11491.1
2001	3	RI	240.93	267.82	121.8	5.37	635.92
2001	3	SC	1729.48	1210.85	2600.14	78.34	5618.8
2001	3	SD	312.19	239.81	121.69	38.32	712.01
2001	3	TN	2818.07	1904.15	2593.5	88.31	7404.03
2001	3	TX	7293.28	6120.02	7947.38	1063.72	22424.41
2001	3	UT	501.79	616.32	641.95	59.65	1819.71
2001	3	VA	3259.74	2319.86	1640.22	850.03	8069.86
2001	3	VT	179.8	158.44	132.9	3.54	474.68
2001	3	WA	3236.92	2009.92	1800.22	307.75	7354.82
2001	3	WI	1625.66	1565.59	2112.03	61.15	5364.43
2001	3	WV	918.02	559.72	920.58	6.76	2405.07
2001	3	WY	216	242.22	627.44	15.9	1101.56
2001	4	AK	155.22	190.08	81.69	15.21	442.2
2001	4	AL	1886.08	1387.45	2732.53	58.48	6064.54
2001	4	AR	954.64	655.18	1309.26	54.45	2973.53
2001	4	AZ	1404.36	1618.72	969.08	192.46	4184.61
2001	4	CA	5395.78	7347.52	5247.34	864.95	18855.6
2001	4	CO	997.28	1320.02	882.52	66.31	3266.12
2001	4	CT	872.42	924.48	398.46	42.74	2238.1
2001	4	DC	108.25	648.96	22.35	27.96	807.52
2001	4	DE	278.41	275.83	317.92	4.74	876.9
2001	4	FL	6919.5	5627.01	1669.78	425.17	14641.45
2001	4	GA	2948.65	2863.58	2750.02	127.63	8689.88
2001	4	HI	219.73	244.57	303.93	5.13	773.36
2001	4	IA	823.62	659.68	1346.9	166.73	2996.93
2001	4	ID	535.52	437.97	568.54	24.86	1566.89
2001	4	IL	2760.59	3074.23	3005.15	779.08	9619.06
2001	4	IN	1934.99	1864.36	3673.14	34.26	7506.75
2001	4	KS	755.47	904.79	890.22	34.46	2584.94
2001	4	KY	1611.07	1079.7	3498.69	240.49	6429.95
2001	4	LA	1614.18	1312.58	2337.11	204.73	5468.6
2001	4	MA	1340.54	1820.53	722.9	47.24	3931.21
2001	4	MD	1795.39	1908.76	761.34	71.3	4536.79
2001	4	ME	320.7	337.66	333.18	2.56	994.1
2001	4	MI	2185.4	2580.64	2899.15	74.77	7739.96
2001	4	MN	1266.43	1401.63	1724.54	52.38	4444.99
2001	4	MO	1936.29	1970.82	1402.79	91.39	5401.29
2001	4	MS	1072.63	849.96	1243.91	61.27	3227.77
2001	4	MT	309.58	301.07	263.15	24.99	898.79
2001	4	NC	3341.51	2836.66	2809.28	168.68	9156.13
2001	4	ND	267.26	226.33	222.11	40.38	756.09
2001	4	NE	589.69	541.84	569.39	105.65	1806.57
2001	4	NH	279.61	298.56	203.3	10.94	792.42
2001	4	NJ	1739.08	2594.97	1014.12	39	5387.17
2001	4	NM	334.98	487.83	418.06	120.24	1361.11
2001	4	NV	569.06	520.59	996.92	50.73	2137.3
2001	4	NY	3251.18	4650.17	2052.82	1061.7	11015.86
2001	4	OH	3278.87	2951.71	5383.77	291.11	11905.46
2001	4	OK	1154.24	1016.98	1029.2	300.19	3500.61
2001	4	OR	1510.45	1167.4	1095.38	36.25	3809.48
2001	4	PA	3503.67	3107.56	3706.88	151.25	10469.36
2001	4	RI	197.8	221.83	100.18	4.4	524.22
2001	4	SC	1695.9	1309.1	2638.04	73.33	5716.36
2001	4	SD	268.75	214.66	132.3	35.3	651.01
2001	4	TN	2651.46	2002.15	2686.58	79.87	7420.06
2001	4	TX	7033.4	6296.6	8229.21	1075.8	22635.01
2001	4	UT	442.68	622.89	517.96	71.82	1655.35
2001	4	VA	2565.64	2193.29	1631.89	762.43	7153.24
2001	4	VT	153.49	145.32	126.01	3.38	428.21
2001	4	WA	2853.57	1919.97	1710.24	263.04	6746.82
2001	4	WI	1445.12	1380.4	2006.57	61.6	4893.69
2001	4	WV	757.17	532.48	953.87	5.97	2249.5
2001	4	WY	166.48	213.43	663.41	14.74	1058.06
2001	5	AK	139.19	179.32	82.85	14.54	415.9
2001	5	AL	1945.31	1641.16	2764.53	62.96	6413.96
2001	5	AR	951.22	716.22	1349.42	60.03	3076.89
2001	5	AZ	1983.74	1909.37	1005	233.77	5131.88
2001	5	CA	5541.03	7854.15	5525.84	941.23	19862.26
2001	5	CO	1008.52	1415.96	943.47	77.94	3445.89
2001	5	CT	775.91	1025.12	520.12	41.87	2363.02
2001	5	DC	115.77	653.49	22.79	27.65	819.7
2001	5	DE	231.33	277.72	299.76	4.57	813.38
2001	5	FL	6995.79	5870.86	1714.72	461.32	15042.7
2001	5	GA	3091.01	3156	3040.94	133.97	9421.92
2001	5	HI	229.17	261.75	322.26	5.37	818.56
2001	5	IA	810.33	676.98	1419.27	183.39	3089.96
2001	5	ID	468.59	595.8	600.77	26.8	1691.96
2001	5	IL	2724.45	3619.73	3500.06	866.71	10710.95
2001	5	IN	1893.08	2048.24	3644.17	34.66	7620.15
2001	5	KS	844.43	960.42	949.8	34.93	2789.58
2001	5	KY	1536.16	1166.41	3159.69	279.18	6141.44
2001	5	LA	1878.38	1439.64	2512.42	208.7	6039.14
2001	5	MA	1251.55	1962.13	838.58	45.68	4097.93
2001	5	MD	1581.57	2149.44	917.22	68.32	4716.55
2001	5	ME	255.1	365.56	395.91	4.91	1021.48
2001	5	MI	2233.68	2840.39	3039.83	65.33	8179.23
2001	5	MN	1322.28	1529.85	1837.86	54.52	4744.51
2001	5	MO	1999.48	2127.89	1339.14	90.91	5557.43
2001	5	MS	1146.13	920.93	1305.83	66.42	3439.32
2001	5	MT	266.19	292.48	254.44	24.61	837.72
2001	5	NC	3004.07	2986.28	2814.47	167.53	8972.35
2001	5	ND	230.88	238.68	223.72	39.06	732.35
2001	5	NE	558.84	576.75	612.49	106.1	1854.18
2001	5	NH	269.8	310.71	218.95	10.47	809.93
2001	5	NJ	1677.71	2761.18	1064.27	37.36	5540.51
2001	5	NM	349.89	544	457.47	136.51	1487.88
2001	5	NV	781.66	602.52	1021.88	57.37	2463.42
2001	5	NY	3090.92	4751.68	2111.63	1065.6	11019.82
2001	5	OH	3108.43	3299.94	5419.59	362.99	12190.94
2001	5	OK	1258.61	1061.54	1178.46	236.61	3735.22
2001	5	OR	1296.98	1173.06	1249.27	37.21	3756.52
2001	5	PA	3030.81	3173.72	4004.39	88.05	10296.97
2001	5	RI	195.94	271.28	127.39	4.65	599.26
2001	5	SC	1626.68	1419.87	2720.85	77.63	5845.03
2001	5	SD	236.07	224.02	136.29	36.21	632.58
2001	5	TN	2367.96	2079.09	2769.34	94.52	7310.92
2001	5	TX	7840.34	6918.88	8556.49	1200.32	24516.03
2001	5	UT	462.01	717.1	642.06	70.69	1891.86
2001	5	VA	2349.07	2356.74	1643.3	874.46	7223.58
2001	5	VT	144.28	150.35	133.85	3.37	431.84
2001	5	WA	2438.89	1918.47	1911.01	281.49	6549.86
2001	5	WI	1408.65	1524.65	2201.84	62.58	5197.73
2001	5	WV	634.24	527	941.01	5.92	2108.17
2001	5	WY	149.01	226.23	629.89	15.02	1020.15
2001	6	AK	130	184.16	85.91	14.17	414.23
2001	6	AL	2461.65	1701.77	2941.86	64.1	7169.38
2001	6	AR	1244.36	813.33	1424.66	67.99	3550.34
2001	6	AZ	2571.91	2023.76	974.62	245.93	5816.23
2001	6	CA	6286.69	8597.28	5263.69	1046.59	21194.24
2001	6	CO	1104.48	1588.38	907.53	85.52	3685.9
2001	6	CT	945.06	1095.72	578.51	41.49	2660.79
2001	6	DC	160.85	867.97	23.56	29.65	1082.03
2001	6	DE	267.82	300.32	334.58	4.59	907.31
2001	6	FL	9176.74	6679.63	1723.03	488.85	18068.24
2001	6	GA	3829.84	3370.07	2924.89	140.26	10265.06
2001	6	HI	226.75	262.01	313.4	5.3	807.46
2001	6	IA	996.77	719.37	1391.43	176.29	3283.86
2001	6	ID	400.81	758.14	704.2	30.29	1893.45
2001	6	IL	3200.66	3781.19	3736.53	899.7	11618.09
2001	6	IN	2313.48	2179.4	3650.67	34.5	8178.04
2001	6	KS	1147.85	1150.26	875.1	35.38	3208.58
2001	6	KY	1814.16	1243.93	2718.78	273.37	6050.23
2001	6	LA	2389.4	1588.99	2586.93	229.74	6795.07
2001	6	MA	1468.43	2122.63	902.38	48.22	4541.66
2001	6	MD	2061.97	2186.22	895.46	70.92	5214.58
2001	6	ME	301.77	372.14	366.19	4.78	1044.88
2001	6	MI	2714.06	3298.51	2852.63	65.86	8931.06
2001	6	MN	1560.84	1672.54	1797.95	55.82	5087.15
2001	6	MO	2445.54	2356.6	1197.2	109.84	6109.18
2001	6	MS	1522.87	1024.3	1283.97	70.94	3902.07
2001	6	MT	274.1	328.96	295.06	27.28	925.41
2001	6	NC	3691.12	3386.97	2890.54	182.51	10151.14
2001	6	ND	214.26	238.27	223.5	39.63	715.66
2001	6	NE	650.34	645.11	652.35	121.78	2069.58
2001	6	NH	296.84	334.62	226.31	10.84	868.62
2001	6	NJ	2292.85	3042.73	1108.49	36.72	6480.79
2001	6	NM	411.6	623.09	430.39	151.72	1616.8
2001	6	NV	1069.1	591.38	925.07	51.73	2637.28
2001	6	NY	3468.9	5232.5	2357.08	1143.03	12201.51
2001	6	OH	3561.75	3356.41	5515.68	320.37	12754.21
2001	6	OK	1788.73	1264.45	1102.36	260.44	4415.98
2001	6	OR	1154.9	1238.25	1046.21	38.5	3477.86
2001	6	PA	3489.22	3359.05	4097.65	92.09	11038.02
2001	6	RI	217.43	294.65	123.52	4.54	640.15
2001	6	SC	2094.67	1592.23	2672.78	83.43	6443.11
2001	6	SD	248.57	233.61	144.28	38.04	664.51
2001	6	TN	2755.61	2262.86	2674.02	87.92	7780.4
2001	6	TX	10686.07	7947.01	8602.33	1296.49	28531.9
2001	6	UT	558.22	711.46	637.66	70.73	1978.07
2001	6	VA	3071.61	2612.05	1694.84	885.13	8263.63
2001	6	VT	152.21	160.2	137.75	3.48	453.64
2001	6	WA	2063.71	1950.33	1573.59	305.98	5893.61
2001	6	WI	1660.56	1524.75	2126.59	60.27	5372.16
2001	6	WV	650.55	552.83	907.8	5.77	2116.94
2001	6	WY	139.59	235.9	647.37	15.17	1038.02
2001	7	AK	128.15	184.33	95.06	13.55	421.09
2001	7	AL	3111.7	1895.96	2720.77	65.65	7794.07
2001	7	AR	1650.88	931.59	1518.99	75.15	4176.61
2001	7	AZ	3052.18	2189.84	976.89	256.28	6475.19
2001	7	CA	6755.69	8644.27	5083.43	1055.2	21538.59
2001	7	CO	1424.62	1702.21	957.09	88.55	4172.48
2001	7	CT	1075.25	1127.04	429.09	42.94	2674.33
2001	7	DC	192.82	729.47	23.29	32.2	977.78
2001	7	DE	373.27	335.52	347.35	4.75	1060.89
2001	7	FL	10116.05	6975.17	1617.65	480.85	19189.72
2001	7	GA	4923.59	3747.39	2836.05	144.41	11651.45
2001	7	HI	247.5	276.05	333.18	5.28	862.02
2001	7	IA	1409	836.53	1460.78	198.9	3905.2
2001	7	ID	474.51	736.9	690.75	29.75	1931.91
2001	7	IL	4594.07	4099.06	3618.44	747.8	13059.38
2001	7	IN	3020.79	2363.89	3666.48	34.35	9085.5
2001	7	KS	1743.29	1344.18	973.27	36.81	4097.56
2001	7	KY	2345.12	1378.89	2648.05	297.47	6669.53
2001	7	LA	2907.57	1739.88	2257.67	242.1	7147.21
2001	7	MA	1596.44	2142.37	828.59	44.06	4611.46
2001	7	MD	2224.8	2396.6	868.22	73.62	5563.24
2001	7	ME	339.4	253.83	381.13	4.73	979.1
2001	7	MI	3313.07	3319.86	2906.46	71.46	9610.85
2001	7	MN	2116.99	1845.87	1746.95	64.47	5774.28
2001	7	MO	3393.7	2665.1	1335.08	105.94	7499.82
2001	7	MS	1861.33	1122.45	1336.48	71.27	4391.52
2001	7	MT	320.37	348.83	239.8	29.25	938.25
2001	7	NC	4550.67	3581.47	2807.36	193.7	11133.2
2001	7	ND	283.43	253.72	240.03	41.96	819.14
2001	7	NE	952.93	739.2	678.74	152.84	2523.71
2001	7	NH	328.44	351.78	203.4	10.83	894.45
2001	7	NJ	2678.53	3207.26	1100.06	42.6	7028.45
2001	7	NM	492.23	689.88	457.18	157.07	1796.35
2001	7	NV	1179.51	656.12	1027.17	57.05	2919.84
2001	7	NY	4220.18	5724.75	1469.1	1133.89	12547.92
2001	7	OH	4808.92	3730.73	5533.9	333.88	14407.44
2001	7	OK	2482.07	1425.37	1228.59	268.18	5404.22
2001	7	OR	1103.94	1238.6	1016.35	39.48	3398.37
2001	7	PA	3961.3	3649.62	4015.39	92.46	11718.76
2001	7	RI	239.1	278.91	134.07	4.35	656.43
2001	7	SC	2522.94	1711.29	2646.43	87.38	6968.04
2001	7	SD	342.38	271.93	153.16	39.44	806.91
2001	7	TN	3440.7	2421.66	2681.22	79.78	8623.35
2001	7	TX	13128.23	8607.79	8471.4	1326.07	31533.48
2001	7	UT	713.46	791.08	604.79	80.67	2190
2001	7	VA	3434.99	2808.04	1716.09	937.3	8896.42
2001	7	VT	165.41	170.55	133.47	3.42	472.85
2001	7	WA	1921.03	1856.45	1304.34	272.93	5354.75
2001	7	WI	2089.78	1784.9	2195.67	65.81	6136.16
2001	7	WV	795.22	612.68	861.92	5.8	2275.61
2001	7	WY	159.9	259.43	598.72	15.1	1033.16
2001	8	AK	129.59	179.85	98.81	14.46	422.71
2001	8	AL	3070.82	1890.04	2877.01	68.7	7906.56
2001	8	AR	1870.76	960.93	1511.87	84.56	4428.11
2001	8	AZ	3116.47	2143.07	1011.43	258.16	6529.12
2001	8	CA	7301.67	9619.07	5714.53	1137.21	23772.49
2001	8	CO	1417.97	1603.85	935.06	87.88	4044.76
2001	8	CT	1215.66	1200.55	524.74	46.42	2987.36
2001	8	DC	167.51	857.25	38.61	32.56	1095.93
2001	8	DE	379.27	330.99	354.32	4.85	1069.42
2001	8	FL	10270.44	6916.7	1683.99	498.53	19369.66
2001	8	GA	5137.82	3816.25	3203.78	149.31	12307.17
2001	8	HI	247.85	284.86	341.46	5.62	879.8
2001	8	IA	1445.61	813.41	1467.46	208.46	3934.94
2001	8	ID	523.5	760.79	702.76	32.8	2019.84
2001	8	IL	5399.06	4150.07	3399.93	946.19	13895.25
2001	8	IN	3201.4	2542.06	3763.91	37.36	9544.74
2001	8	KS	1602.16	1344.6	978.46	38.1	3963.32
2001	8	KY	2577.85	1462.28	2761.06	324.2	7125.38
2001	8	LA	3099.6	1753.71	2348.67	239.24	7441.23
2001	8	MA	1786.01	2370.51	938.58	50.88	5145.98
2001	8	MD	2487.61	2595.61	927.5	76.61	6087.33
2001	8	ME	360.07	270.94	432.69	5.1	1068.8
2001	8	MI	3745.63	3490.63	2878.22	72.2	10186.68
2001	8	MN	2196.22	1763.5	1983.25	71.27	6014.23
2001	8	MO	3451.88	2614.85	1327.84	107.42	7501.99
2001	8	MS	2017.38	1183.07	1302.81	74.79	4578.05
2001	8	MT	321.49	343.02	296.59	29.41	990.51
2001	8	NC	4684.49	3826.92	2994.11	203.22	11708.75
2001	8	ND	283.68	271.59	238.27	44.1	837.65
2001	8	NE	1007.38	694.86	649.66	164.65	2516.54
2001	8	NH	354.82	371.04	225.1	11.08	962.04
2001	8	NJ	3055.18	3378.59	1155.49	39.42	7628.68
2001	8	NM	503.98	682.64	431.31	156.42	1774.35
2001	8	NV	1231.09	670.87	1028.38	63.92	2994.26
2001	8	NY	4420.47	5705.61	2339.67	1205.54	13671.29
2001	8	OH	5084.12	3967.92	5462.34	393.69	14908.08
2001	8	OK	2721.16	1420.25	1132.74	338.47	5612.62
2001	8	OR	1132.46	1295.3	1059.84	40.53	3528.14
2001	8	PA	4525.24	3742.56	4176.74	90.61	12535.15
2001	8	RI	283.46	329.66	118.24	4.85	736.21
2001	8	SC	2657.93	1756.38	2765.84	85.55	7265.7
2001	8	SD	370.21	284.23	153.95	43.41	851.79
2001	8	TN	3795.97	2565.18	2729.05	91.7	9181.9
2001	8	TX	14770.52	8996.09	8646.82	1450.26	33863.69
2001	8	UT	717.01	756.69	623.99	82.95	2180.65
2001	8	VA	3840.15	2838.44	1750.64	974.54	9403.77
2001	8	VT	176.54	178.17	144.96	3.54	503.21
2001	8	WA	1865.4	1946.77	1225.01	290.66	5327.83
2001	8	WI	2166.2	1790.52	2352.8	63.42	6372.93
2001	8	WV	847.23	620.48	896	6.04	2369.76
2001	8	WY	169.39	268.7	691.17	17.05	1146.31
2001	9	AK	136.74	185.79	91.28	16.14	429.95
2001	9	AL	2555.75	1719.99	2760.96	65.36	7102.06
2001	9	AR	1592.31	929.55	1479.91	70.59	4072.37
2001	9	AZ	2836.72	2103.48	945.21	245.37	6130.78
2001	9	CA	6391.07	8230.36	4948.91	1030.56	20600.9
2001	9	CO	1295.82	1619.99	976.06	83.68	3975.56
2001	9	CT	896.36	1006.21	448.56	47.82	2398.95
2001	9	DC	118.04	727.9	22.1	31.58	899.62
2001	9	DE	350.98	330.62	342.72	4.85	1029.16
2001	9	FL	10518.35	7055.13	1679.77	546.79	19800.04
2001	9	GA	4148.7	3316.12	2795.14	147.99	10407.96
2001	9	HI	239.86	278.44	325.18	4.11	847.59
2001	9	IA	906.06	662.22	1325.91	186.24	3080.43
2001	9	ID	421.24	565.75	605.24	33.17	1625.4
2001	9	IL	3470.12	3493.1	3318.59	916.77	11198.58
2001	9	IN	2168.8	2649.96	3108.63	256.6	8183.99
2001	9	KS	886.18	1227.76	877.61	38.19	3029.73
2001	9	KY	1973.24	1258.78	3099.68	291.89	6623.6
2001	9	LA	2753.99	1722.18	2229.94	243.42	6949.53
2001	9	MA	1414.15	1928.82	793.22	54.35	4190.54
2001	9	MD	1823.76	2309.77	861.92	77.6	5073.05
2001	9	ME	276.42	222.18	395.96	4.3	898.86
2001	9	MI	2376.15	2788.44	2937.73	74.86	8177.18
2001	9	MN	1502	1548.19	1894.38	66.8	5011.37
2001	9	MO	2539.47	2147.23	1317.33	101.2	6105.24
2001	9	MS	1756.96	1098.02	1318.8	77.22	4251
2001	9	MT	286.38	324.36	290.24	30.33	931.32
2001	9	NC	4279.87	3642.8	2861.06	212.39	10996.11
2001	9	ND	238.32	241.46	231.35	43.9	755.03
2001	9	NE	733.1	592.2	586.22	236.39	2147.91
2001	9	NH	285.46	328.14	207.08	11.15	831.84
2001	9	NJ	2244.34	2989.54	1105.31	45.14	6384.33
2001	9	NM	459.28	640.69	437.82	149.52	1687.32
2001	9	NV	977.34	650.68	998.13	62.01	2688.16
2001	9	NY	4041.8	5435.38	2282.02	1254.16	13013.34
2001	9	OH	3445.05	3125.64	5341.57	344.06	12256.32
2001	9	OK	1899.72	1586.83	1132.3	281.37	4900.22
2001	9	OR	1072.39	1216.22	995.48	44.8	3328.88
2001	9	PA	3589.39	3558.17	3932.05	93.18	11172.8
2001	9	RI	215.74	260.41	109.43	5.26	590.84
2001	9	SC	2429.89	1680.74	2737.28	86.97	6934.87
2001	9	SD	280.48	248.36	152.13	43.05	724.02
2001	9	TN	3527.06	2616.72	2632.87	94.3	8870.96
2001	9	TX	12910.81	8793.57	8547.33	1485.72	31737.43
2001	9	UT	572.55	752.79	596.94	87.73	2010.01
2001	9	VA	2802.34	2435.67	1646.24	868.41	7752.66
2001	9	VT	154.17	164.28	129.36	3.82	451.62
2001	9	WA	1806.9	1847.45	1159.96	357.95	5172.25
2001	9	WI	1493.32	1574.77	2167.86	64	5299.94
2001	9	WV	711.8	575.5	862.62	6.04	2155.97
2001	9	WY	136.42	296.12	588.1	16.99	1037.63
2001	10	AK	147.18	183.84	91.4	15.2	437.62
2001	10	AL	1781.14	1529.36	2609.48	63.31	5983.28
2001	10	AR	1047.76	764.49	1479.21	55.88	3347.34
2001	10	AZ	2219.55	1949.91	948.36	228.9	5346.72
2001	10	CA	6555.55	8695.79	5298.9	1049.72	21599.96
2001	10	CO	1128.9	1504.98	905.61	81.32	3620.81
2001	10	CT	802.3	1007.67	505.69	49.06	2364.72
2001	10	DC	100.29	692.84	21.6	30.9	845.63
2001	10	DE	245.94	285.85	311.61	4.7	848.1
2001	10	FL	8048.98	6276.4	1649.63	472.2	16447.2
2001	10	GA	2964.98	3058.9	2914.17	137.82	9075.86
2001	10	HI	237.92	273.82	325.19	5.28	842.21
2001	10	IA	819.72	692.42	1393.01	190.61	3095.75
2001	10	ID	472.76	499.64	565.74	28.36	1566.5
2001	10	IL	2570.26	3506.71	3313.32	902.64	10292.94
2001	10	IN	2051.32	2056.63	3510.22	43.81	7661.99
2001	10	KS	711.13	1103.08	814.65	35.4	2664.26
2001	10	KY	1468.47	1132.12	3669.47	262.53	6532.59
2001	10	LA	2041.3	1529.84	2406.86	225.51	6203.51
2001	10	MA	1315.2	2001.81	803.23	57.69	4177.93
2001	10	MD	1583.29	2125.44	817.94	83.49	4610.16
2001	10	ME	285.91	253.8	420.13	4.99	964.83
2001	10	MI	2282.89	2804.11	3027.83	80.1	8194.92
2001	10	MN	1372.31	1551.19	1867.49	59.45	4850.44
2001	10	MO	1837.84	2051.68	1313.88	95.33	5298.73
2001	10	MS	1215.51	963.09	1330.6	69.6	3578.79
2001	10	MT	264.27	320.28	269.71	30.15	884.4
2001	10	NC	3007	3069.46	2775.21	180.35	9032.01
2001	10	ND	239.8	251.67	236.28	45.16	772.91
2001	10	NE	559.5	591.66	630.14	119.65	1900.96
2001	10	NH	283.26	324.57	200.24	11.86	819.93
2001	10	NJ	1798.72	2866.86	1075.7	48.79	5790.06
2001	10	NM	388.96	587.29	412.49	139.29	1528.04
2001	10	NV	675.96	540.66	906.58	54.26	2177.45
2001	10	NY	3264.37	4754.67	2101.87	1117.81	11238.72
2001	10	OH	3196.77	3329.68	5327.16	353.52	12207.13
2001	10	OK	1219.77	749.22	1213.46	198.98	3381.42
2001	10	OR	1149.81	1246.79	959	43.31	3398.91
2001	10	PA	3205	3254.49	3945	97.4	10501.88
2001	10	RI	200.69	283.52	113.12	6.41	603.74
2001	10	SC	1603.63	1449.5	2687.67	78.84	5819.64
2001	10	SD	233.43	232.38	143.87	39.14	648.82
2001	10	TN	2370.62	2064.2	2672.01	91.26	7198.09
2001	10	TX	8940.05	7504.52	7849.75	1237.48	25531.8
2001	10	UT	523.06	726	550.72	70.77	1870.54
2001	10	VA	2416.73	2300.74	1690.74	863.51	7271.72
2001	10	VT	150.75	159.42	127.13	3.46	440.75
2001	10	WA	2097.07	1989.68	1125.12	363.76	5575.63
2001	10	WI	1504.05	1531.47	2183.6	64.89	5284.01
2001	10	WV	655.64	552.71	967.34	7.04	2182.73
2001	10	WY	162.33	200.84	665.64	15.9	1044.71
2001	11	AK	174.87	198.18	97.56	15.92	486.53
2001	11	AL	1707.82	1387.81	2655.83	60.26	5811.72
2001	11	AR	838.56	659.84	1358.38	51.14	2907.91
2001	11	AZ	1584.35	1724.31	915.96	210.71	4435.32
2001	11	CA	5768.26	7615.39	4660.48	930.06	18974.19
2001	11	CO	1051.46	1418.32	891.15	80.05	3440.98
2001	11	CT	901.04	949.2	439.8	47.38	2337.42
2001	11	DC	121.8	637.4	17.94	28.76	805.88
2001	11	DE	246.26	266.82	321.74	4.59	839.41
2001	11	FL	7030.17	5933.23	1617.24	453.68	15034.32
2001	11	GA	2797.98	2937.35	2567.46	131.07	8433.86
2001	11	HI	231.96	259.12	305.87	5.34	802.29
2001	11	IA	1009.82	729.66	1358.73	217.64	3315.85
2001	11	ID	587.39	429.74	546.79	25.66	1589.57
2001	11	IL	2499.06	3446.6	3158.52	862.1	9966.28
2001	11	IN	1987.4	1799.37	3348.12	42.22	7177.11
2001	11	KS	689.86	960.47	890.69	34.38	2575.4
2001	11	KY	1552.4	1037.96	3584.05	243.62	6418.02
2001	11	LA	1539.5	1340.32	2325.6	201.15	5406.57
2001	11	MA	1310.86	1877.76	793.55	58.31	4040.47
2001	11	MD	1638.01	2027.19	831.16	83.76	4580.12
2001	11	ME	320.52	319.09	384.6	4.72	1028.93
2001	11	MI	2323.21	2717.94	2707.6	80.29	7829.05
2001	11	MN	1420.18	1463.19	1753.08	59.02	4695.48
2001	11	MO	1810.37	1960.34	1296.43	104.58	5171.73
2001	11	MS	985.57	831.86	1282.56	63.67	3163.66
2001	11	MT	300.06	301.74	269.57	24.71	896.08
2001	11	NC	3077.13	2875.61	2642.23	167.98	8762.96
2001	11	ND	266.38	256.27	239.72	38.87	801.24
2001	11	NE	553.86	565.62	619.82	107.91	1847.22
2001	11	NH	290.82	284.5	205.15	11.73	792.2
2001	11	NJ	1722.44	2674.02	1012.5	50.3	5459.26
2001	11	NM	341.72	547.17	428.17	127.32	1444.37
2001	11	NV	473.22	495.63	964.01	52.57	1985.42
2001	11	NY	3258	4600.79	2245.33	1113.26	11217.38
2001	11	OH	3319.2	2893.58	4875.56	312.34	11400.69
2001	11	OK	1074.15	1057.35	1331.71	267.38	3730.59
2001	11	OR	1449.62	1168.68	950.89	37.9	3607.1
2001	11	PA	3333.14	3172.37	3837.79	94.77	10438.08
2001	11	RI	196.39	250.77	109.26	5.68	562.1
2001	11	SC	1581.3	1289.3	2504.86	69.87	5445.33
2001	11	SD	260.51	223.49	145.57	37.68	667.24
2001	11	TN	2355.86	1971.48	2608.19	88.62	7024.16
2001	11	TX	6741.3	6665.86	7755.39	1135.63	22298.17
2001	11	UT	463.96	627.82	597.55	67.37	1756.69
2001	11	VA	2583.5	2218.41	1554.56	806.88	7163.36
2001	11	VT	157.95	156.62	132.02	3.48	450.08
2001	11	WA	2516.47	1831.89	1214.69	279.61	5842.67
2001	11	WI	1499.43	1426.24	2003.87	62.69	4992.23
2001	11	WV	692.48	509.7	887.33	6.91	2096.42
2001	11	WY	169.12	232.93	667.08	15.42	1084.56
2001	12	AK	207.59	211.29	97.66	16.38	532.92
2001	12	AL	1989.56	1438.36	2327.97	58.67	5814.56
2001	12	AR	1061.97	672.1	1318.3	54.39	3106.76
2001	12	AZ	1888.13	1635.9	929.32	206.21	4659.55
2001	12	CA	6782.5	7443.52	4852.03	881.23	19959.27
2001	12	CO	1302.64	1499.82	900.14	83.53	3786.14
2001	12	CT	1151.14	1095.68	441.53	52.27	2740.62
2001	12	DC	121.32	696.18	24.08	33.35	874.93
2001	12	DE	264.01	270.81	301.96	4.7	841.48
2001	12	FL	7157.46	5993.16	1529.38	456.14	15136.14
