Year	Month	State	Rev_RES	Rev_COM	Rev_IND	Rev_OTH	Rev_ALL
2017	3	ME	70.6	43.98	20.8	0	135.39
2017	3	MI	411.59	346.58	184.69	0.04	942.91
2017	3	MN	228.4	188.75	136.61	0.2	553.96
2017	3	MO	259.41	200.64	72.43	0.14	532.62
2017	3	MS	132.14	107.56	78.8	0	318.5
2017	3	MT	47.92	40.3	17.4	0	105.62
2017	3	NC	467.53	313.6	136.78	0.02	917.93
2017	3	ND	45.19	51.87	54.75	0	151.8
2017	3	NE	80.09	59.99	74.39	0	214.47
2017	3	NH	69.62	51.96	19.8	0	141.38
2017	3	NJ	329.79	375	65.32	2.17	772.28
2017	3	NM	56.95	66.92	39.27	0	163.14
2017	3	NV	93.3	64.57	50.39	0.05	208.31
2017	3	NY	672.78	819.05	78.52	28.77	1599.13
2017	3	OH	518.6	391.48	307.46	0.33	1217.86
2017	3	OK	159.21	124.93	79.3	0	363.45
2017	3	OR	185.99	121.9	63.57	0.2	371.67
2017	3	PA	642.18	317.54	270.27	4.83	1234.83
2017	3	RI	44.88	45.89	8.98	0.39	100.14
2017	3	SC	264.55	175.7	130.1	0	570.35
2017	3	SD	45.64	37.78	18.35	0	101.77
2017	3	TN	306.42	264.92	117.62	0	688.95
2017	3	TX	996.98	864.28	516.35	1.13	2378.73
2017	3	UT	68.04	75.04	47.35	0.49	190.92
2017	3	VA	407.43	336.07	98.6	1.18	843.28
2017	3	VT	31.7	24.13	12.25	0	68.08
2017	3	WA	339.81	215.52	95.16	0.04	650.53
2017	3	WI	245.7	213.18	144.67	0	603.55
2017	3	WV	122.53	65.11	78.06	0	265.69
2017	3	WY	26.6	30.9	61.12	0	118.63
2017	4	AK	35.05	44.44	17.79	0	97.28
2017	4	AL	256.04	201.9	161.89	0	619.83
2017	4	AR	111.59	75.34	80.25	0	267.18
2017	4	AZ	262.89	227.7	70.67	0.05	561.3
2017	4	CA	778.84	1253.14	375.35	5.55	2412.87
2017	4	CO	150.94	151.06	90.61	0.52	393.14
2017	4	CT	191.3	153.19	33.05	1.03	378.56
2017	4	DC	21.66	71.03	1.29	2.53	96.52
2017	4	DE	44.5	31.59	13.38	0	89.46
2017	4	FL	1009.36	713.07	108.68	0.65	1831.75
2017	4	GA	422.94	366.96	155.16	0.7	945.76
2017	4	HI	60.09	66.96	66.78	0	193.83
2017	4	IA	110.22	78.09	96.16	0	284.47
2017	4	ID	58.5	37.54	30.85	0	126.89
2017	4	IL	363.04	333.59	221.73	2.41	920.78
2017	4	IN	255.08	186.59	264.86	0.19	706.71
2017	4	KS	104.22	127.89	70.82	0	302.93
2017	4	KY	173.14	143.14	131.35	0	447.62
2017	4	LA	185.84	165.81	163.27	0.1	515.03
2017	4	MA	287.68	303.86	72.44	1.56	665.54
2017	4	MD	238.8	232.57	27.32	2.44	501.14
2017	4	ME	59.1	34.52	18.38	0	112
2017	4	MI	338.96	321.33	171.66	0.02	831.97
2017	4	MN	197.86	182.26	133.24	0.16	513.52
2017	4	MO	226.94	198.93	72.22	0.13	498.21
2017	4	MS	132.11	111.96	77.9	0	321.97
2017	4	MT	40.83	39.55	17.28	0	97.66
2017	4	NC	379.49	300.37	129.99	0.02	809.87
2017	4	ND	35.55	45.47	55.73	0	136.75
2017	4	NE	68.54	62.01	64.54	0	195.09
2017	4	NH	68.67	51.77	18.03	0	138.46
2017	4	NJ	263.29	348.97	57.32	2.41	671.99
2017	4	NM	50.88	68	37.7	0	156.58
2017	4	NV	89.9	58.55	50.17	0.05	198.67
2017	4	NY	597.01	780.24	88.15	26.96	1492.36
2017	4	OH	413.56	354.1	274.4	0.28	1042.34
2017	4	OK	152.13	123.98	81.77	0	357.88
2017	4	OR	156.43	113.87	60.34	0.19	330.83
2017	4	PA	521.56	300.2	268.64	4.48	1094.89
2017	4	RI	41.02	41.03	8.26	0.43	90.75
2017	4	SC	245.57	172.79	139.16	0	557.52
2017	4	SD	39.32	33.28	17.89	0	90.49
2017	4	TN	282.2	267.93	113.15	0	663.28
2017	4	TX	999.46	829.29	501.32	1.19	2331.26
2017	4	UT	65	75.48	40.78	0.5	181.77
2017	4	VA	322.11	296.78	86.6	1.09	706.58
2017	4	VT	27.18	22.59	11.05	0	60.82
2017	4	WA	277.02	195.91	91.99	0.04	564.96
2017	4	WI	217.47	188.22	143.17	0	548.86
2017	4	WV	81.14	55.18	71.13	0	207.46
2017	4	WY	23.96	28.75	53.68	0	106.4
2017	5	AK	31.43	42.29	19.14	0	92.86
2017	5	AL	284.15	219.4	174.51	0	678.05
2017	5	AR	116.06	81.24	85.13	0	282.44
2017	5	AZ	355.03	282.29	78.8	0.06	716.18
2017	5	CA	1195.44	1409.2	475.2	4.96	3084.8
2017	5	CO	162.55	163.28	94.59	0.54	420.96
2017	5	CT	167.14	150.64	33.51	1.27	352.56
2017	5	DC	20.82	75.93	1.21	2.55	100.52
2017	5	DE	42.98	34.34	15.39	0	92.7
2017	5	FL	1183.77	770.16	110.6	0.67	2065.2
2017	5	GA	482.58	386.3	154.76	0.68	1024.32
2017	5	HI	62.74	69.05	68.49	0	200.28
2017	5	IA	113.36	85.49	105.93	0	304.78
2017	5	ID	56.87	39.23	52.49	0	148.59
2017	5	IL	405.45	375.91	229.66	2.62	1013.63
2017	5	IN	269.34	205.3	283.11	0.17	757.92
2017	5	KS	124.37	135.81	75.78	0	335.96
2017	5	KY	191.17	154.92	138.72	0	484.82
2017	5	LA	216	178.51	167.44	0.11	562.06
2017	5	MA	265.33	304.13	76.02	1.48	646.96
2017	5	MD	246.22	253.36	26.84	3.66	530.07
2017	5	ME	54.36	36.41	19.65	0	110.42
2017	5	MI	367.98	353.82	193.31	0.1	915.22
2017	5	MN	198.48	198.71	138.29	0.16	535.64
2017	5	MO	275.94	243.68	83.09	0.13	602.84
2017	5	MS	140.78	117.92	80.97	0	339.68
2017	5	MT	38.98	39.31	18.06	0	96.34
2017	5	NC	450.7	324.1	154.85	0.02	929.67
2017	5	ND	32.86	46.89	55.36	0	135.1
2017	5	NE	69.59	65.53	66.19	0	201.32
2017	5	NH	58.59	48.81	18.5	0	125.9
2017	5	NJ	303.74	389.41	63.61	2.1	758.87
2017	5	NM	57.68	73.85	39.52	0	171.04
2017	5	NV	118.13	71.16	57.03	0.06	246.38
2017	5	NY	612.27	815.3	89.68	26.6	1543.84
2017	5	OH	424.48	388.8	299.54	0.22	1113.04
2017	5	OK	162.63	136.5	82.92	0	382.06
2017	5	OR	149.36	116.84	67.11	0.19	333.51
2017	5	PA	486.28	304.34	262.59	4.43	1057.65
2017	5	RI	35.7	38.93	7.93	0.39	82.95
2017	5	SC	291.12	192.66	140.52	0	624.29
2017	5	SD	37.5	35.89	18.74	0	92.13
2017	5	TN	286.25	283.93	117.76	0	687.93
2017	5	TX	1182.3	963.22	558.1	1.19	2704.81
2017	5	UT	69.41	87.06	51.98	0.5	208.96
2017	5	VA	347.08	322.24	97.82	1.12	768.26
2017	5	VT	25.65	23.46	11.91	0	61.02
2017	5	WA	246.95	204.31	91.7	0.04	542.99
2017	5	WI	223.84	207.84	147.3	0	578.98
2017	5	WV	79.2	60.37	77.4	0	216.97
2017	5	WY	22.53	29.79	60.62	0	112.94
2017	6	AK	30.17	41.41	18.77	0	90.36
2017	6	AL	343.83	237.4	181.53	0	762.77
2017	6	AR	157.05	94.92	95.61	0	347.59
2017	6	AZ	517.72	320.69	79.99	0.07	918.47
2017	6	CA	1510.51	1828.46	671.8	6.44	4017.21
2017	6	CO	211.82	191.3	103	0.6	506.72
2017	6	CT	201.37	171.57	37.1	1.77	411.81
2017	6	DC	27.93	84.87	1.3	2.78	116.89
2017	6	DE	49.35	34.9	16.5	0	100.75
2017	6	FL	1340.21	791.22	112.18	0.64	2244.24
2017	6	GA	637.88	417.06	172.45	0.8	1228.18
2017	6	HI	65.13	69.67	70.6	0	205.39
2017	6	IA	166.28	114.08	145.52	0	425.89
2017	6	ID	67.01	48.56	85.41	0	200.98
2017	6	IL	553.4	398.73	245.47	2.65	1200.25
2017	6	IN	340.31	220.99	281.1	0.18	842.58
2017	6	KS	177.44	154.93	72.52	0	404.89
2017	6	KY	230.21	166.21	137.61	0	534.03
2017	6	LA	278.18	203.32	191.13	0.11	672.74
2017	6	MA	314.67	363.42	81.03	1.44	760.56
2017	6	MD	324.65	277.6	26.02	3.75	632.03
2017	6	ME	57.69	40.08	20.48	0	118.25
2017	6	MI	458.54	384.88	187.48	0.06	1030.97
2017	6	MN	243.01	224.53	147.69	0.18	615.42
2017	6	MO	404.89	295.46	94.23	0.2	794.78
2017	6	MS	173.75	129.2	84.58	0	387.53
2017	6	MT	38.62	41.57	20.62	0	100.81
2017	6	NC	551.36	364.9	143.43	0.03	1059.71
2017	6	ND	35.56	48.58	57.5	0	141.64
2017	6	NE	98.54	77.79	86.95	0	263.28
2017	6	NH	66.19	54.63	20.15	0	140.97
2017	6	NJ	429.6	441.69	70.26	2.37	943.93
2017	6	NM	83.73	90.44	41.68	0	215.84
2017	6	NV	177.82	83.49	86.47	0.06	347.85
2017	6	NY	758.93	1009.27	90.13	31.19	1889.52
2017	6	OH	546.42	409.4	298.73	0.2	1254.74
2017	6	OK	230.61	160.73	90.2	0	481.54
2017	6	OR	144.28	120.29	72.32	0.2	337.09
2017	6	PA	573.4	318.95	263.83	4.99	1161.15
2017	6	RI	41.46	47.21	9.55	0.37	98.59
2017	6	SC	362.81	214.84	143.2	0	720.86
2017	6	SD	43.22	40	20.08	0	103.3
2017	6	TN	364.72	322.2	125.03	0	811.95
2017	6	TX	1556.3	1056.19	573.29	1.23	3187.01
2017	6	UT	103.03	100.76	57.69	0.49	261.98
2017	6	VA	445.69	349.05	101.05	1.02	896.8
2017	6	VT	27.83	24.64	11.81	0	64.28
2017	6	WA	234.31	201.84	97.83	0.06	534.04
2017	6	WI	260.96	234.95	164.98	0	660.89
2017	6	WV	89.73	59.34	73.86	0	222.94
2017	6	WY	22.55	31.23	59.6	0	113.38
2017	7	AK	31.39	40.29	20.04	0	91.72
2017	7	AL	422.96	259.56	190.33	0	872.85
2017	7	AR	192.23	102.49	102.31	0	397.04
2017	7	AZ	587.37	349.84	87.6	0.08	1024.89
2017	7	CA	1854.59	1878.82	652.37	6.71	4392.5
2017	7	CO	251.73	203.02	112.32	0.56	567.63
2017	7	CT	256.57	186.85	38.34	1.51	483.27
2017	7	DC	35.24	85.92	1.69	3.16	126
2017	7	DE	63.36	38.24	15.84	0	117.44
2017	7	FL	1525.12	828.71	116.83	0.67	2471.33
2017	7	GA	785.25	463.8	191.27	0.88	1441.2
2017	7	HI	69.49	72.41	73.34	0	215.24
2017	7	IA	206.27	127.05	169.24	0	502.56
2017	7	ID	85.71	49.99	91.83	0	227.54
2017	7	IL	624.86	427.99	249.1	2.57	1304.52
2017	7	IN	405.31	238.09	292.46	0.19	936.05
2017	7	KS	227.56	173.98	84.41	0	485.95
2017	7	KY	290.79	184.13	144.77	0	619.68
2017	7	LA	334.73	215.47	191.85	0.11	742.17
2017	7	MA	392.62	403.33	92.12	1.53	889.6
2017	7	MD	387.46	294.17	29.78	3.74	715.15
2017	7	ME	60.18	41.8	20.25	0	122.24
2017	7	MI	544.13	397.15	191.28	0.06	1132.62
2017	7	MN	286.46	248.93	153.32	0.19	688.91
2017	7	MO	522.31	334.6	101.22	0.21	958.35
2017	7	MS	209.14	139.79	87.19	0	436.12
2017	7	MT	47.1	45.58	23.18	0	115.86
2017	7	NC	681.22	406.1	166.38	0.03	1253.72
2017	7	ND	41.66	51.93	60.03	0	153.61
2017	7	NE	127.19	84.67	107.4	0	319.26
2017	7	NH	77.61	58.36	21.02	0	156.99
2017	7	NJ	561.71	470.4	68.72	2.3	1103.13
2017	7	NM	104.25	94.74	45.48	0	244.47
2017	7	NV	232.94	97.24	87.37	0.08	417.64
2017	7	NY	979.19	1150.04	93.88	31.26	2254.37
2017	7	OH	669.23	427.97	303.02	0.21	1400.43
2017	7	OK	284.54	171.88	92.25	0	548.68
2017	7	OR	164.88	130.84	79.14	0.2	375.05
2017	7	PA	715.79	354.19	278.12	3.98	1352.09
2017	7	RI	55.07	51.73	9.44	0.39	116.63
2017	7	SC	435.25	236.39	160.94	0	832.57
2017	7	SD	52.24	43.82	22.34	0	118.4
2017	7	TN	444.43	352.02	133.34	0	929.8
2017	7	TX	1836.26	1093.76	587.49	1.27	3518.78
2017	7	UT	139.69	104.71	57.87	0.47	302.74
2017	7	VA	579.44	396.28	93.85	1.33	1070.9
2017	7	VT	30.78	26.08	12.72	0	69.58
2017	7	WA	253.06	214.31	103.52	0.06	570.95
2017	7	WI	302.62	239.27	170.56	0	712.45
2017	7	WV	109.87	63.91	75.32	0	249.11
2017	7	WY	27.02	30.92	61.51	0	119.45
2017	8	AK	30.72	40.62	19.42	0	90.76
2017	8	AL	413.49	263.54	193.67	0	870.7
2017	8	AR	201.84	103.58	104.19	0	409.61
2017	8	AZ	542.57	336.41	91.91	0.04	970.94
2017	8	CA	1973.45	2008.26	711.71	7.11	4700.52
2017	8	CO	232.6	199.94	112.03	0.59	545.16
2017	8	CT	239.97	186.43	41.45	1.79	469.63
2017	8	DC	30.67	83.55	1	2.53	117.76
2017	8	DE	61.75	37.28	15.24	0	114.27
2017	8	FL	1530.53	843.87	116.08	0.67	2491.16
2017	8	GA	772.89	461.11	187.97	0.98	1422.95
2017	8	HI	70.37	74.77	73.52	0	218.65
2017	8	IA	173.06	121.96	159.95	0	454.97
2017	8	ID	76.95	48.22	80.48	0	205.65
2017	8	IL	541.04	417.1	245.47	3.22	1206.82
2017	8	IN	372.2	233.49	288.22	0.18	894.1
2017	8	KS	188.19	168.88	83.6	0	440.67
2017	8	KY	263.49	182.2	144.15	0	589.84
2017	8	LA	328.68	209.56	183.91	0.11	722.26
2017	8	MA	377.59	393.56	85.04	1.49	857.68
2017	8	MD	334.68	283.93	28.71	3.27	650.59
2017	8	ME	59.8	42.55	21.12	0	123.48
2017	8	MI	474.79	376.78	197.44	0.06	1049.08
2017	8	MN	243.18	223.51	151.1	0.18	617.97
2017	8	MO	414.73	318.16	99.84	0.21	832.95
2017	8	MS	212.81	142.09	86.53	0	441.42
2017	8	MT	47.98	42.73	24.88	0	115.58
2017	8	NC	645.54	408.28	163.4	0.03	1217.26
2017	8	ND	39.05	50.78	57.69	0	147.52
2017	8	NE	105.95	79.39	90.04	0	275.38
2017	8	NH	77.23	58.78	21.53	0	157.53
2017	8	NJ	485.53	458.19	68.8	2.52	1015.04
2017	8	NM	92.1	89.82	46.66	0	228.57
2017	8	NV	200.69	95.62	93.94	0.08	390.34
2017	8	NY	935.11	1124.61	100.73	30.83	2191.28
2017	8	OH	605.94	425.53	311.4	0.21	1343.08
2017	8	OK	261.11	165.42	89.06	0	515.6
2017	8	OR	173.38	135.9	78.69	0.2	388.16
2017	8	PA	680.13	342.41	285.56	4.35	1312.45
2017	8	RI	55.48	52.36	9.86	0.39	118.1
2017	8	SC	420.64	238.3	159.26	0	818.2
2017	8	SD	45.95	41.16	21.48	0	108.59
2017	8	TN	445.46	354.22	133.58	0	933.27
2017	8	TX	1882.3	1115.59	578.33	1.35	3577.57
2017	8	UT	130.64	103.2	49.71	0.47	284.01
2017	8	VA	512.8	383.5	102.03	1.44	999.78
2017	8	VT	30.58	25.74	12.47	0	68.78
2017	8	WA	256.47	217.04	105.64	0.06	579.21
2017	8	WI	261.19	236.2	170	0	667.4
2017	8	WV	102.92	64.17	77.68	0	244.78
2017	8	WY	22.84	31.18	59.21	0	113.23
2017	9	AK	30.5	39.35	18.07	0	87.92
2017	9	AL	342.34	237.72	177.32	0	757.38
2017	9	AR	170.34	97.96	95.31	0	363.62
2017	9	AZ	448.7	289.73	80.24	0.09	818.76
2017	9	CA	1754.02	1910.92	643.32	6.28	4314.53
2017	9	CO	201.45	188.4	106.97	0.56	497.39
2017	9	CT	198.14	173.23	37.73	1.7	410.8
2017	9	DC	26.48	79.03	1.23	2.18	108.93
2017	9	DE	54.36	36.01	15.88	0	106.26
2017	9	FL	1397.63	794.47	108.83	0.58	2301.51
2017	9	GA	613.22	418.37	167.51	0.87	1199.97
2017	9	HI	66.97	71.28	72.32	0	210.57
2017	9	IA	131.15	100.98	149.96	0	382.1
2017	9	ID	56.44	40.56	53.77	0	150.77
2017	9	IL	497.69	389.76	235.18	2.82	1125.46
2017	9	IN	315.6	218.69	274.76	0.17	809.21
2017	9	KS	168.32	152.41	73.68	0	394.41
2017	9	KY	214.85	167.97	137.68	0	520.51
2017	9	LA	296.49	205.6	183.24	0.11	685.44
2017	9	MA	321.42	370.38	82.3	1.36	775.48
2017	9	MD	271.13	249.74	25.23	2.9	549
2017	9	ME	59.54	42.58	22.44	0	124.56
2017	9	MI	389.69	359.4	192.45	0.06	941.6
2017	9	MN	222.73	223.68	144.38	0.19	590.98
2017	9	MO	321.19	247	83.46	0.2	651.86
2017	9	MS	185.12	136	82.8	0	403.93
2017	9	MT	39.73	42.48	21.35	0	103.56
2017	9	NC	529.1	370.67	151.97	0.03	1051.76
2017	9	ND	34.92	48.74	55.71	0	139.36
2017	9	NE	90.72	75.26	79.58	0	245.56
2017	9	NH	64.22	55.93	23.02	0	143.18
2017	9	NJ	370.41	403.61	61.18	2.13	837.34
2017	9	NM	74.84	81.84	42.6	0	199.28
2017	9	NV	145.7	81.11	92.11	0.11	319.03
2017	9	NY	792.29	1070.79	97.96	31.75	1992.79
2017	9	OH	489.42	397.56	293.44	0.19	1180.6
2017	9	OK	216.23	154.39	85.64	0	456.26
2017	9	OR	146.82	117.7	67.71	0.2	332.43
2017	9	PA	563.9	320.93	266.61	4.14	1155.58
2017	9	RI	46.55	47.13	9.24	0.38	103.31
2017	9	SC	335.38	208.31	145.93	0	689.61
2017	9	SD	41.1	39.64	20.36	0	101.09
2017	9	TN	360.76	320.44	120.27	0	801.47
2017	9	TX	1599.12	1043.71	542.28	1.28	3186.4
2017	9	UT	86.29	90.59	52.11	0.47	229.46
2017	9	VA	377.22	348.49	94.09	0.95	820.75
2017	9	VT	27.42	24.45	12.21	0	64.08
2017	9	WA	234.82	211.01	98.78	0.06	544.67
2017	9	WI	250.46	221.47	159.52	0	631.45
2017	9	WV	78.13	57.77	74.17	0	210.06
2017	9	WY	20.67	29.17	57.82	0	107.66
2017	10	AK	34.51	40.28	18.46	0	93.25
2017	10	AL	288.24	220.37	168.56	0	677.17
2017	10	AR	140	88.54	87.7	0	316.24
2017	10	AZ	325.67	270.55	74.68	0.07	670.97
2017	10	CA	1029.04	1738.24	626.08	6.8	3400.16
2017	10	CO	164.62	167.62	98.69	0.69	431.62
2017	10	CT	178.82	168.02	36.27	1.65	384.76
2017	10	DC	22.84	79.78	1.31	2.25	106.18
2017	10	DE	45.22	34.39	13.58	0	93.19
2017	10	FL	1272.88	783.16	108.54	0.57	2165.15
2017	10	GA	484.17	389.13	155.92	0.69	1029.91
2017	10	HI	68.5	73.34	73.4	0	215.24
2017	10	IA	114.44	87.21	105.85	0	307.5
2017	10	ID	61.39	41.8	34.52	0	137.7
2017	10	IL	382.08	382.73	231.38	3	999.19
2017	10	IN	276.37	207.43	269.44	0.16	753.4
2017	10	KS	120.17	141.65	71.34	0	333.16
2017	10	KY	186.29	157.16	132.62	0	476.08
2017	10	LA	258.09	194.89	177.86	0.1	630.94
2017	10	MA	281.01	330.27	78.08	1.43	690.79
2017	10	MD	239.34	248.15	26.14	2.88	516.51
2017	10	ME	51.92	38.53	25.08	0	115.54
2017	10	MI	366.23	342.16	176.42	0.06	884.88
2017	10	MN	200.69	193.32	140.54	0.16	534.72
2017	10	MO	250.85	218.11	77.01	0.13	546.1
2017	10	MS	162.49	128.27	76.84	0	367.6
2017	10	MT	40.49	40.22	19.79	0	100.5
2017	10	NC	452.03	343.74	143.96	0.03	939.76
2017	10	ND	35.07	48.02	55.78	0	138.86
2017	10	NE	70.38	61.96	63.1	0	195.44
2017	10	NH	61.76	53.75	20.68	0	136.19
2017	10	NJ	279.23	346.52	57.65	2.09	685.5
2017	10	NM	58.2	73.36	40.42	0	171.97
2017	10	NV	102.2	79.06	58.59	0.06	239.9
2017	10	NY	694.24	950.47	91.88	28.86	1765.45
2017	10	OH	433.24	383.72	296.42	0.19	1113.57
2017	10	OK	180.47	143.26	77.76	0	401.49
2017	10	OR	145.5	121.11	67.02	0.19	333.81
2017	10	PA	531.5	306.04	274.17	4.19	1115.9
2017	10	RI	39.77	43.96	8.64	0.37	92.73
2017	10	SC	290.43	188.18	142.67	0	621.28
2017	10	SD	38.86	36.66	19.52	0	95.04
2017	10	TN	307.1	290.34	109.42	0	706.86
2017	10	TX	1363.94	1001.58	547.48	1.31	2914.31
2017	10	UT	67.92	82.87	42.24	0.44	193.47
2017	10	VA	361.52	320.73	101.22	1.51	784.98
2017	10	VT	26.07	23.97	11.74	0	61.78
2017	10	WA	256.6	206.27	97.03	0.07	559.97
2017	10	WI	212.43	204.85	152.92	0	570.2
2017	10	WV	84.85	61.7	79.04	0	225.59
2017	10	WY	24.26	30.76	59.99	0	115
2017	11	AK	40.16	42.79	19.56	0	102.52
2017	11	AL	258.57	199.22	164.87	0	622.66
2017	11	AR	117.15	77.75	82.77	0	277.67
2017	11	AZ	234.25	213.46	62.36	0.06	510.13
2017	11	CA	1200.78	1375.08	490.87	6.12	3072.86
2017	11	CO	162.45	154.65	92.24	0.68	410.01
2017	11	CT	189.27	157.08	36.73	1.71	384.79
2017	11	DC	24.25	73.7	1.23	2.31	101.49
2017	11	DE	43.1	31.97	14.38	0	89.45
2017	11	FL	1017.03	709.33	104.56	0.55	1831.46
2017	11	GA	416.6	349.27	149.7	0.6	916.17
2017	11	HI	66.59	70.14	70.7	0	207.44
2017	11	IA	118.66	87.76	103.99	0	310.4
2017	11	ID	70.49	40.29	29.25	0	140.03
2017	11	IL	453.36	348	214.64	2.55	1018.54
2017	11	IN	298.35	198.89	268.82	0.18	766.24
2017	11	KS	113.62	123.72	70.74	0	308.07
2017	11	KY	202.62	150.46	132.5	0	485.58
2017	11	LA	195.57	175.6	168.57	0.11	539.85
2017	11	MA	288.86	331.4	77.39	1.54	699.2
2017	11	MD	257.5	234.74	26.28	2.88	521.41
2017	11	ME	60.86	35.79	17.51	0	114.16
2017	11	MI	381.34	325.03	180.73	0.06	887.15
2017	11	MN	220.67	181.8	131.29	0.18	533.95
2017	11	MO	247.64	195.34	76.81	0.12	519.91
2017	11	MS	134.34	113.64	77.54	0	325.53
2017	11	MT	46.11	39.99	18.5	0	104.59
2017	11	NC	438.32	302.77	129.18	0.02	870.29
2017	11	ND	44.43	49.69	55.03	0	149.15
2017	11	NE	73.94	62.88	62.61	0	199.43
2017	11	NH	67.67	51.2	19.17	0	138.05
2017	11	NJ	282.6	331.43	52.98	2	669.01
2017	11	NM	54.01	64.94	36.69	0	155.64
2017	11	NV	90.77	65.01	49.31	0.05	205.14
2017	11	NY	641.43	838.44	89	27.9	1596.77
2017	11	OH	483.39	372.47	281.83	0.18	1137.88
2017	11	OK	147.8	122.93	77.39	0	348.12
2017	11	OR	178.24	120.9	64.26	0.19	363.59
2017	11	PA	538.19	296.28	261.97	3.38	1099.82
2017	11	RI	45.94	44.99	8.18	0.38	99.49
2017	11	SC	262.33	168.78	131.18	0	562.29
2017	11	SD	44.45	37.1	18.22	0	99.77
2017	11	TN	295.03	272.34	107.26	0	674.63
2017	11	TX	1025.73	851.9	507.97	1.32	2386.92
2017	11	UT	67.83	74.53	40.95	0.44	183.75
2017	11	VA	360.29	330.57	88.96	1.16	780.99
2017	11	VT	28.61	22.92	12.06	0	63.58
2017	11	WA	314.06	208.91	91.69	0.07	614.73
2017	11	WI	249.56	199.82	138.73	0	588.1
2017	11	WV	100.66	59.21	78.79	0	238.67
2017	11	WY	25.96	29.37	57.09	0	112.42
2017	12	AK	45.09	44.86	20.11	0	110.07
2017	12	AL	325.48	201.81	163.76	0	691.06
2017	12	AR	134.6	74.44	81.13	0	290.18
2017	12	AZ	266.65	212.22	66.03	0.05	544.95
2017	12	CA	1282.24	1326	408.85	6.21	3023.3
2017	12	CO	192.73	161.85	90.95	0.73	446.26
2017	12	CT	242.88	164.29	32.2	1.72	441.08
2017	12	DC	25.11	79.03	1.34	2.21	107.69
2017	12	DE	54.7	33.63	14.26	0	102.58
2017	12	FL	1007.14	683.74	103.66	0.56	1795.1
2017	12	GA	507.19	362.38	149.96	0.74	1020.28
2017	12	HI	66.36	68.58	68.44	0	203.39
2017	12	IA	148.51	91.07	103.85	0	343.43
2017	12	ID	96.18	44.5	28.67	0	169.35
2017	12	IL	509.11	375.06	228.83	3.44	1116.44
2017	12	IN	374.76	193.41	252.44	0.23	820.84
2017	12	KS	139.57	127.14	64.46	0	331.17
2017	12	KY	265.3	151.55	128.71	0	545.56
2017	12	LA	209.9	167.12	163.81	0.1	540.93
2017	12	MA	362.92	350.72	81.86	2.69	798.18
2017	12	MD	354.6	265.12	26.76	3.58	650.06
2017	12	ME	66.07	37.1	19.88	0	123.05
2017	12	MI	475.52	340.33	178.66	0.06	994.57
2017	12	MN	262.35	185.73	114.93	0.23	563.23
2017	12	MO	327.93	211	70.05	0.15	609.14
2017	12	MS	151.79	109.02	79.17	0	339.97
2017	12	MT	58.08	44.09	18.7	0	120.87
2017	12	NC	548.42	310.5	130.04	0.02	988.98
2017	12	ND	52.77	54.67	56.44	0	163.88
2017	12	NE	96.25	67.86	62.7	0	226.81
2017	12	NH	86.08	57.28	19.67	0	163.03
2017	12	NJ	368.31	375.64	57.02	2.19	803.17
2017	12	NM	68.23	65.73	36.37	0	170.33
2017	12	NV	110.05	67.97	51.1	0.05	229.17
2017	12	NY	717.46	831.75	88.65	28.55	1666.42
2017	12	OH	630.33	369.63	279.49	0.3	1279.75
2017	12	OK	175.51	128.15	79.95	0	383.62
2017	12	OR	235.17	128.19	60.62	0.2	424.17
2017	12	PA	717.12	315.14	266.12	4.62	1302.99
2017	12	RI	53.01	46.05	8.37	0.39	107.82
2017	12	SC	320.55	175.08	133	0	628.62
2017	12	SD	53.33	39.35	18.54	0	111.22
2017	12	TN	368.2	275.77	106.41	0	750.38
2017	12	TX	1156.48	845.49	519.32	1.22	2522.49
2017	12	UT	85	73.66	41.77	0.46	200.89
2017	12	VA	492.72	345.79	88.09	1.25	927.85
2017	12	VT	35.55	24.52	13.11	0	73.18
2017	12	WA	398.54	231.43	90.84	0.07	720.87
2017	12	WI	290.6	212.63	143.66	0	646.89
2017	12	WV	142.76	59.68	77.42	0	279.86
2017	12	WY	33.42	31.44	59.22	0	124.09
2018	1	AK	46.42	46.85	20.02	0	113.29
2018	1	AL	439.88	224.26	169.74	0	833.88
2018	1	AR	198.16	82.09	82.31	0	362.56
2018	1	AZ	266.6	212.89	67.25	0.05	546.78
2018	1	CA	1410.47	1328.51	416.33	5.41	3160.72
2018	1	CO	192.68	154.2	91.6	0.69	439.17
2018	1	CT	283.12	177.02	33.22	3.14	496.5
2018	1	DC	31.84	83.25	1.1	1.92	118.1
2018	1	DE	65.16	35.43	13.39	0	113.99
2018	1	FL	1246.63	712.08	107.57	0.5	2066.78
2018	1	GA	694.06	416.18	179.95	1.06	1291.24
2018	1	HI	70.03	69.35	69.54	0	208.93
2018	1	IA	175.51	99.37	106.68	0	381.57
2018	1	ID	90.8	43.18	30.58	0	164.57
2018	1	IL	564.68	430.35	266.12	3.47	1264.63
2018	1	IN	406.66	210.13	236.13	0.22	853.13
2018	1	KS	162.58	127.3	66.59	0	356.47
2018	1	KY	320.3	153.47	122.06	0	595.83
2018	1	LA	289.58	181.36	147.01	0.11	618.07
2018	1	MA	457.51	392.62	74.8	3.4	928.33
2018	1	MD	418.87	286.07	27.56	2.9	735.4
2018	1	ME	75.4	44.22	21.93	0	141.55
