GSP,State,Year,Month
158652.2,IA,2012,8
158652.2,IA,2012,9
156867.2,IA,2012,10
156867.2,IA,2012,11
156867.2,IA,2012,12
159836.3,IA,2013,1
159836.3,IA,2013,2
159836.3,IA,2013,3
158462.8,IA,2013,4
158462.8,IA,2013,5
158462.8,IA,2013,6
160585.3,IA,2013,7
160585.3,IA,2013,8
160585.3,IA,2013,9
162314.9,IA,2013,10
162314.9,IA,2013,11
162314.9,IA,2013,12
164249.1,IA,2014,1
164249.1,IA,2014,2
164249.1,IA,2014,3
171895.5,IA,2014,4
171895.5,IA,2014,5
171895.5,IA,2014,6
174607.2,IA,2014,7
174607.2,IA,2014,8
174607.2,IA,2014,9
175298.1,IA,2014,10
175298.1,IA,2014,11
175298.1,IA,2014,12
175294.8,IA,2015,1
175294.8,IA,2015,2
175294.8,IA,2015,3
177117.0,IA,2015,4
177117.0,IA,2015,5
177117.0,IA,2015,6
179228.4,IA,2015,7
179228.4,IA,2015,8
179228.4,IA,2015,9
179861.2,IA,2015,10
179861.2,IA,2015,11
179861.2,IA,2015,12
177486.7,IA,2016,1
177486.7,IA,2016,2
177486.7,IA,2016,3
179324.5,IA,2016,4
179324.5,IA,2016,5
179324.5,IA,2016,6
181279.9,IA,2016,7
181279.9,IA,2016,8
181279.9,IA,2016,9
182626.2,IA,2016,10
182626.2,IA,2016,11
182626.2,IA,2016,12
182173.1,IA,2017,1
182173.1,IA,2017,2
182173.1,IA,2017,3
184246.0,IA,2017,4
184246.0,IA,2017,5
184246.0,IA,2017,6
183520.3,IA,2017,7
183520.3,IA,2017,8
183520.3,IA,2017,9
185779.7,IA,2017,10
185779.7,IA,2017,11
185779.7,IA,2017,12
185637.5,IA,2018,1
185637.5,IA,2018,2
185637.5,IA,2018,3
189299.0,IA,2018,4
189299.0,IA,2018,5
189299.0,IA,2018,6
191271.6,IA,2018,7
191271.6,IA,2018,8
191271.6,IA,2018,9
191271.6,IA,2018,10
191271.6,IA,2018,11
191271.6,IA,2018,12
16753,ID,1989,1
16753,ID,1989,2
16753,ID,1989,3
16753,ID,1989,4
16753,ID,1989,5
16753,ID,1989,6
16753,ID,1989,7
16753,ID,1989,8
16753,ID,1989,9
16753,ID,1989,10
16753,ID,1989,11
16753,ID,1989,12
17769,ID,1990,1
17769,ID,1990,2
17769,ID,1990,3
17769,ID,1990,4
17769,ID,1990,5
17769,ID,1990,6
17769,ID,1990,7
17769,ID,1990,8
17769,ID,1990,9
17769,ID,1990,10
17769,ID,1990,11
17769,ID,1990,12
18601,ID,1991,1
18601,ID,1991,2
18601,ID,1991,3
18601,ID,1991,4
18601,ID,1991,5
18601,ID,1991,6
18601,ID,1991,7
18601,ID,1991,8
18601,ID,1991,9
18601,ID,1991,10
18601,ID,1991,11
18601,ID,1991,12
20332,ID,1992,1
20332,ID,1992,2
20332,ID,1992,3
20332,ID,1992,4
20332,ID,1992,5
20332,ID,1992,6
20332,ID,1992,7
20332,ID,1992,8
20332,ID,1992,9
20332,ID,1992,10
20332,ID,1992,11
20332,ID,1992,12
22696,ID,1993,1
22696,ID,1993,2
22696,ID,1993,3
22696,ID,1993,4
22696,ID,1993,5
22696,ID,1993,6
22696,ID,1993,7
22696,ID,1993,8
22696,ID,1993,9
22696,ID,1993,10
22696,ID,1993,11
22696,ID,1993,12
24817,ID,1994,1
24817,ID,1994,2
24817,ID,1994,3
24817,ID,1994,4
24817,ID,1994,5
24817,ID,1994,6
24817,ID,1994,7
24817,ID,1994,8
24817,ID,1994,9
24817,ID,1994,10
24817,ID,1994,11
24817,ID,1994,12
27099,ID,1995,1
27099,ID,1995,2
27099,ID,1995,3
27099,ID,1995,4
27099,ID,1995,5
27099,ID,1995,6
27099,ID,1995,7
27099,ID,1995,8
27099,ID,1995,9
27099,ID,1995,10
27099,ID,1995,11
27099,ID,1995,12
28152,ID,1996,1
28152,ID,1996,2
28152,ID,1996,3
28152,ID,1996,4
28152,ID,1996,5
28152,ID,1996,6
28152,ID,1996,7
28152,ID,1996,8
28152,ID,1996,9
28152,ID,1996,10
28152,ID,1996,11
28152,ID,1996,12
28200,ID,1997,1
28200,ID,1997,2
28200,ID,1997,3
28200,ID,1997,4
28200,ID,1997,5
28200,ID,1997,6
28200,ID,1997,7
28200,ID,1997,8
28200,ID,1997,9
28200,ID,1997,10
28200,ID,1997,11
28200,ID,1997,12
29570,ID,1998,1
29570,ID,1998,2
29570,ID,1998,3
29570,ID,1998,4
29570,ID,1998,5
29570,ID,1998,6
29570,ID,1998,7
29570,ID,1998,8
29570,ID,1998,9
29570,ID,1998,10
29570,ID,1998,11
29570,ID,1998,12
32707,ID,1999,1
32707,ID,1999,2
32707,ID,1999,3
32707,ID,1999,4
32707,ID,1999,5
32707,ID,1999,6
32707,ID,1999,7
32707,ID,1999,8
32707,ID,1999,9
32707,ID,1999,10
32707,ID,1999,11
32707,ID,1999,12
36091,ID,2000,1
36091,ID,2000,2
36091,ID,2000,3
36091,ID,2000,4
36091,ID,2000,5
36091,ID,2000,6
36091,ID,2000,7
36091,ID,2000,8
36091,ID,2000,9
36091,ID,2000,10
36091,ID,2000,11
36091,ID,2000,12
36311,ID,2001,1
36311,ID,2001,2
36311,ID,2001,3
36311,ID,2001,4
36311,ID,2001,5
36311,ID,2001,6
36311,ID,2001,7
36311,ID,2001,8
36311,ID,2001,9
36311,ID,2001,10
36311,ID,2001,11
36311,ID,2001,12
37674,ID,2002,1
37674,ID,2002,2
37674,ID,2002,3
37674,ID,2002,4
37674,ID,2002,5
37674,ID,2002,6
37674,ID,2002,7
37674,ID,2002,8
37674,ID,2002,9
37674,ID,2002,10
37674,ID,2002,11
37674,ID,2002,12
39432,ID,2003,1
39432,ID,2003,2
39432,ID,2003,3
39432,ID,2003,4
39432,ID,2003,5
39432,ID,2003,6
39432,ID,2003,7
39432,ID,2003,8
39432,ID,2003,9
39432,ID,2003,10
39432,ID,2003,11
39432,ID,2003,12
44050,ID,2004,1
44050,ID,2004,2
44050,ID,2004,3
44050,ID,2004,4
44050,ID,2004,5
44050,ID,2004,6
44050,ID,2004,7
44050,ID,2004,8
44050,ID,2004,9
44050,ID,2004,10
44050,ID,2004,11
44050,ID,2004,12
46775.3,ID,2005,1
46775.3,ID,2005,2
46775.3,ID,2005,3
47564.9,ID,2005,4
47564.9,ID,2005,5
47564.9,ID,2005,6
48675.8,ID,2005,7
48675.8,ID,2005,8
48675.8,ID,2005,9
48835.6,ID,2005,10
48835.6,ID,2005,11
48835.6,ID,2005,12
50297.2,ID,2006,1
50297.2,ID,2006,2
50297.2,ID,2006,3
51074.4,ID,2006,4
51074.4,ID,2006,5
51074.4,ID,2006,6
50734.7,ID,2006,7
50734.7,ID,2006,8
50734.7,ID,2006,9
51798.8,ID,2006,10
51798.8,ID,2006,11
51798.8,ID,2006,12
52797.7,ID,2007,1
52797.7,ID,2007,2
52797.7,ID,2007,3
53365.4,ID,2007,4
53365.4,ID,2007,5
53365.4,ID,2007,6
54058.5,ID,2007,7
54058.5,ID,2007,8
54058.5,ID,2007,9
55186.7,ID,2007,10
55186.7,ID,2007,11
55186.7,ID,2007,12
54958.8,ID,2008,1
54958.8,ID,2008,2
54958.8,ID,2008,3
55999.5,ID,2008,4
55999.5,ID,2008,5
55999.5,ID,2008,6
56171.9,ID,2008,7
56171.9,ID,2008,8
56171.9,ID,2008,9
55053.7,ID,2008,10
55053.7,ID,2008,11
55053.7,ID,2008,12
54287.0,ID,2009,1
54287.0,ID,2009,2
54287.0,ID,2009,3
53218.3,ID,2009,4
53218.3,ID,2009,5
53218.3,ID,2009,6
53672.9,ID,2009,7
53672.9,ID,2009,8
53672.9,ID,2009,9
53922.0,ID,2009,10
53922.0,ID,2009,11
53922.0,ID,2009,12
54671.2,ID,2010,1
54671.2,ID,2010,2
54671.2,ID,2010,3
54712.0,ID,2010,4
54712.0,ID,2010,5
54712.0,ID,2010,6
55346.8,ID,2010,7
55346.8,ID,2010,8
55346.8,ID,2010,9
55952.8,ID,2010,10
55952.8,ID,2010,11
55952.8,ID,2010,12
55759.3,ID,2011,1
55759.3,ID,2011,2
55759.3,ID,2011,3
56317.1,ID,2011,4
56317.1,ID,2011,5
56317.1,ID,2011,6
56671.9,ID,2011,7
56671.9,ID,2011,8
56671.9,ID,2011,9
57204.0,ID,2011,10
57204.0,ID,2011,11
57204.0,ID,2011,12
57089.4,ID,2012,1
57089.4,ID,2012,2
57089.4,ID,2012,3
57609.2,ID,2012,4
57609.2,ID,2012,5
57609.2,ID,2012,6
58229.1,ID,2012,7
58229.1,ID,2012,8
58229.1,ID,2012,9
58129.7,ID,2012,10
58129.7,ID,2012,11
58129.7,ID,2012,12
59852.0,ID,2013,1
59852.0,ID,2013,2
59852.0,ID,2013,3
60724.4,ID,2013,4
60724.4,ID,2013,5
60724.4,ID,2013,6
61350.7,ID,2013,7
61350.7,ID,2013,8
61350.7,ID,2013,9
62143.9,ID,2013,10
62143.9,ID,2013,11
62143.9,ID,2013,12
62296.1,ID,2014,1
62296.1,ID,2014,2
62296.1,ID,2014,3
63199.4,ID,2014,4
63199.4,ID,2014,5
63199.4,ID,2014,6
63945.6,ID,2014,7
63945.6,ID,2014,8
63945.6,ID,2014,9
65018.5,ID,2014,10
65018.5,ID,2014,11
65018.5,ID,2014,12
65737.9,ID,2015,1
65737.9,ID,2015,2
65737.9,ID,2015,3
66007.3,ID,2015,4
66007.3,ID,2015,5
66007.3,ID,2015,6
66652.6,ID,2015,7
66652.6,ID,2015,8
66652.6,ID,2015,9
66696.7,ID,2015,10
66696.7,ID,2015,11
66696.7,ID,2015,12
68029.7,ID,2016,1
68029.7,ID,2016,2
68029.7,ID,2016,3
69207.2,ID,2016,4
69207.2,ID,2016,5
69207.2,ID,2016,6
69773.1,ID,2016,7
69773.1,ID,2016,8
69773.1,ID,2016,9
69803.5,ID,2016,10
69803.5,ID,2016,11
69803.5,ID,2016,12
70530.5,ID,2017,1
70530.5,ID,2017,2
70530.5,ID,2017,3
71956.5,ID,2017,4
71956.5,ID,2017,5
71956.5,ID,2017,6
72592.0,ID,2017,7
72592.0,ID,2017,8
72592.0,ID,2017,9
74097.8,ID,2017,10
74097.8,ID,2017,11
74097.8,ID,2017,12
75013.8,ID,2018,1
75013.8,ID,2018,2
75013.8,ID,2018,3
76187.2,ID,2018,4
76187.2,ID,2018,5
76187.2,ID,2018,6
77056.8,ID,2018,7
77056.8,ID,2018,8
77056.8,ID,2018,9
77056.8,ID,2018,10
77056.8,ID,2018,11
77056.8,ID,2018,12
265152,IL,1989,1
265152,IL,1989,2
265152,IL,1989,3
265152,IL,1989,4
265152,IL,1989,5
265152,IL,1989,6
265152,IL,1989,7
265152,IL,1989,8
265152,IL,1989,9
265152,IL,1989,10
265152,IL,1989,11
265152,IL,1989,12
277241,IL,1990,1
277241,IL,1990,2
277241,IL,1990,3
277241,IL,1990,4
277241,IL,1990,5
277241,IL,1990,6
277241,IL,1990,7
277241,IL,1990,8
277241,IL,1990,9
277241,IL,1990,10
277241,IL,1990,11
277241,IL,1990,12
286582,IL,1991,1
286582,IL,1991,2
286582,IL,1991,3
286582,IL,1991,4
286582,IL,1991,5
286582,IL,1991,6
286582,IL,1991,7
286582,IL,1991,8
286582,IL,1991,9
286582,IL,1991,10
286582,IL,1991,11
286582,IL,1991,12
303989,IL,1992,1
303989,IL,1992,2
303989,IL,1992,3
303989,IL,1992,4
303989,IL,1992,5
303989,IL,1992,6
303989,IL,1992,7
303989,IL,1992,8
303989,IL,1992,9
303989,IL,1992,10
303989,IL,1992,11
303989,IL,1992,12
317216,IL,1993,1
317216,IL,1993,2
317216,IL,1993,3
317216,IL,1993,4
317216,IL,1993,5
317216,IL,1993,6
317216,IL,1993,7
317216,IL,1993,8
317216,IL,1993,9
317216,IL,1993,10
317216,IL,1993,11
317216,IL,1993,12
343363,IL,1994,1
343363,IL,1994,2
343363,IL,1994,3
343363,IL,1994,4
343363,IL,1994,5
343363,IL,1994,6
343363,IL,1994,7
343363,IL,1994,8
343363,IL,1994,9
343363,IL,1994,10
343363,IL,1994,11
343363,IL,1994,12
359723,IL,1995,1
359723,IL,1995,2
359723,IL,1995,3
359723,IL,1995,4
359723,IL,1995,5
359723,IL,1995,6
359723,IL,1995,7
359723,IL,1995,8
359723,IL,1995,9
359723,IL,1995,10
359723,IL,1995,11
359723,IL,1995,12
377271,IL,1996,1
377271,IL,1996,2
377271,IL,1996,3
377271,IL,1996,4
377271,IL,1996,5
377271,IL,1996,6
377271,IL,1996,7
377271,IL,1996,8
377271,IL,1996,9
377271,IL,1996,10
377271,IL,1996,11
377271,IL,1996,12
408817,IL,1997,1
408817,IL,1997,2
408817,IL,1997,3
408817,IL,1997,4
408817,IL,1997,5
408817,IL,1997,6
408817,IL,1997,7
408817,IL,1997,8
408817,IL,1997,9
408817,IL,1997,10
408817,IL,1997,11
408817,IL,1997,12
428158,IL,1998,1
428158,IL,1998,2
428158,IL,1998,3
428158,IL,1998,4
428158,IL,1998,5
428158,IL,1998,6
428158,IL,1998,7
428158,IL,1998,8
428158,IL,1998,9
428158,IL,1998,10
428158,IL,1998,11
428158,IL,1998,12
449407,IL,1999,1
449407,IL,1999,2
449407,IL,1999,3
449407,IL,1999,4
449407,IL,1999,5
449407,IL,1999,6
449407,IL,1999,7
449407,IL,1999,8
449407,IL,1999,9
449407,IL,1999,10
449407,IL,1999,11
449407,IL,1999,12
474444,IL,2000,1
474444,IL,2000,2
474444,IL,2000,3
474444,IL,2000,4
474444,IL,2000,5
474444,IL,2000,6
474444,IL,2000,7
474444,IL,2000,8
474444,IL,2000,9
474444,IL,2000,10
474444,IL,2000,11
474444,IL,2000,12
486780,IL,2001,1
486780,IL,2001,2
486780,IL,2001,3
486780,IL,2001,4
486780,IL,2001,5
486780,IL,2001,6
486780,IL,2001,7
486780,IL,2001,8
486780,IL,2001,9
486780,IL,2001,10
486780,IL,2001,11
486780,IL,2001,12
497734,IL,2002,1
497734,IL,2002,2
497734,IL,2002,3
497734,IL,2002,4
497734,IL,2002,5
497734,IL,2002,6
497734,IL,2002,7
497734,IL,2002,8
497734,IL,2002,9
497734,IL,2002,10
497734,IL,2002,11
497734,IL,2002,12
518592,IL,2003,1
518592,IL,2003,2
518592,IL,2003,3
518592,IL,2003,4
518592,IL,2003,5
518592,IL,2003,6
518592,IL,2003,7
518592,IL,2003,8
518592,IL,2003,9
518592,IL,2003,10
518592,IL,2003,11
518592,IL,2003,12
546661,IL,2004,1
546661,IL,2004,2
546661,IL,2004,3
546661,IL,2004,4
546661,IL,2004,5
546661,IL,2004,6
546661,IL,2004,7
546661,IL,2004,8
546661,IL,2004,9
546661,IL,2004,10
546661,IL,2004,11
546661,IL,2004,12
579326.8,IL,2005,1
579326.8,IL,2005,2
579326.8,IL,2005,3
582211.0,IL,2005,4
582211.0,IL,2005,5
582211.0,IL,2005,6
590533.3,IL,2005,7
590533.3,IL,2005,8
590533.3,IL,2005,9
594704.3,IL,2005,10
594704.3,IL,2005,11
594704.3,IL,2005,12
612373.8,IL,2006,1
612373.8,IL,2006,2
612373.8,IL,2006,3
619027.9,IL,2006,4
619027.9,IL,2006,5
619027.9,IL,2006,6
623566.2,IL,2006,7
623566.2,IL,2006,8
623566.2,IL,2006,9
632471.6,IL,2006,10
632471.6,IL,2006,11
632471.6,IL,2006,12
639865.9,IL,2007,1
639865.9,IL,2007,2
639865.9,IL,2007,3
645915.4,IL,2007,4
645915.4,IL,2007,5
645915.4,IL,2007,6
649857.5,IL,2007,7
649857.5,IL,2007,8
649857.5,IL,2007,9
655809.7,IL,2007,10
655809.7,IL,2007,11
655809.7,IL,2007,12
644288.9,IL,2008,1
644288.9,IL,2008,2
644288.9,IL,2008,3
648084.6,IL,2008,4
648084.6,IL,2008,5
648084.6,IL,2008,6
651276.4,IL,2008,7
651276.4,IL,2008,8
651276.4,IL,2008,9
641816.5,IL,2008,10
641816.5,IL,2008,11
641816.5,IL,2008,12
639490.1,IL,2009,1
639490.1,IL,2009,2
639490.1,IL,2009,3
640911.6,IL,2009,4
640911.6,IL,2009,5
640911.6,IL,2009,6
644381.1,IL,2009,7
644381.1,IL,2009,8
644381.1,IL,2009,9
653977.5,IL,2009,10
653977.5,IL,2009,11
653977.5,IL,2009,12
648712.0,IL,2010,1
648712.0,IL,2010,2
648712.0,IL,2010,3
659116.5,IL,2010,4
659116.5,IL,2010,5
659116.5,IL,2010,6
669063.3,IL,2010,7
669063.3,IL,2010,8
669063.3,IL,2010,9
673659.3,IL,2010,10
673659.3,IL,2010,11
673659.3,IL,2010,12
676669.4,IL,2011,1
676669.4,IL,2011,2
676669.4,IL,2011,3
685753.3,IL,2011,4
685753.3,IL,2011,5
685753.3,IL,2011,6
690695.2,IL,2011,7
690695.2,IL,2011,8
690695.2,IL,2011,9
700037.8,IL,2011,10
700037.8,IL,2011,11
700037.8,IL,2011,12
715022.2,IL,2012,1
715022.2,IL,2012,2
715022.2,IL,2012,3
721398.5,IL,2012,4
721398.5,IL,2012,5
721398.5,IL,2012,6
723223.6,IL,2012,7
723223.6,IL,2012,8
723223.6,IL,2012,9
723165.0,IL,2012,10
723165.0,IL,2012,11
723165.0,IL,2012,12
735151.4,IL,2013,1
735151.4,IL,2013,2
735151.4,IL,2013,3
734115.1,IL,2013,4
734115.1,IL,2013,5
734115.1,IL,2013,6
739079.9,IL,2013,7
739079.9,IL,2013,8
739079.9,IL,2013,9
750165.3,IL,2013,10
750165.3,IL,2013,11
750165.3,IL,2013,12
749402.8,IL,2014,1
749402.8,IL,2014,2
749402.8,IL,2014,3
762913.9,IL,2014,4
762913.9,IL,2014,5
762913.9,IL,2014,6
773396.5,IL,2014,7
773396.5,IL,2014,8
773396.5,IL,2014,9
777927.8,IL,2014,10
777927.8,IL,2014,11
777927.8,IL,2014,12
780802.0,IL,2015,1
780802.0,IL,2015,2
780802.0,IL,2015,3
789878.4,IL,2015,4
789878.4,IL,2015,5
789878.4,IL,2015,6
798772.8,IL,2015,7
798772.8,IL,2015,8
798772.8,IL,2015,9
797050.2,IL,2015,10
797050.2,IL,2015,11
797050.2,IL,2015,12
795319.0,IL,2016,1
795319.0,IL,2016,2
795319.0,IL,2016,3
802548.6,IL,2016,4
802548.6,IL,2016,5
802548.6,IL,2016,6
803439.6,IL,2016,7
803439.6,IL,2016,8
803439.6,IL,2016,9
813413.7,IL,2016,10
813413.7,IL,2016,11
813413.7,IL,2016,12
812184.9,IL,2017,1
812184.9,IL,2017,2
812184.9,IL,2017,3
817400.3,IL,2017,4
817400.3,IL,2017,5
817400.3,IL,2017,6
828208.0,IL,2017,7
828208.0,IL,2017,8
828208.0,IL,2017,9
832365.2,IL,2017,10
832365.2,IL,2017,11
832365.2,IL,2017,12
843664.8,IL,2018,1
843664.8,IL,2018,2
843664.8,IL,2018,3
859067.2,IL,2018,4
859067.2,IL,2018,5
859067.2,IL,2018,6
867714.0,IL,2018,7
867714.0,IL,2018,8
867714.0,IL,2018,9
867714.0,IL,2018,10
867714.0,IL,2018,11
867714.0,IL,2018,12
106498,IN,1989,1
106498,IN,1989,2
106498,IN,1989,3
106498,IN,1989,4
106498,IN,1989,5
106498,IN,1989,6
106498,IN,1989,7
106498,IN,1989,8
106498,IN,1989,9
106498,IN,1989,10
106498,IN,1989,11
106498,IN,1989,12
110084,IN,1990,1
110084,IN,1990,2
110084,IN,1990,3
110084,IN,1990,4
110084,IN,1990,5
110084,IN,1990,6
110084,IN,1990,7
110084,IN,1990,8
110084,IN,1990,9
110084,IN,1990,10
110084,IN,1990,11
110084,IN,1990,12
113831,IN,1991,1
113831,IN,1991,2
113831,IN,1991,3
113831,IN,1991,4
113831,IN,1991,5
113831,IN,1991,6
113831,IN,1991,7
113831,IN,1991,8
113831,IN,1991,9
113831,IN,1991,10
113831,IN,1991,11
113831,IN,1991,12
123570,IN,1992,1
123570,IN,1992,2
123570,IN,1992,3
123570,IN,1992,4
123570,IN,1992,5
123570,IN,1992,6
123570,IN,1992,7
123570,IN,1992,8
123570,IN,1992,9
123570,IN,1992,10
123570,IN,1992,11
123570,IN,1992,12
130561,IN,1993,1
130561,IN,1993,2
130561,IN,1993,3
130561,IN,1993,4
130561,IN,1993,5
130561,IN,1993,6
130561,IN,1993,7
130561,IN,1993,8
130561,IN,1993,9
130561,IN,1993,10
130561,IN,1993,11
130561,IN,1993,12
141157,IN,1994,1
141157,IN,1994,2
141157,IN,1994,3
141157,IN,1994,4
141157,IN,1994,5
141157,IN,1994,6
141157,IN,1994,7
141157,IN,1994,8
141157,IN,1994,9
141157,IN,1994,10
141157,IN,1994,11
141157,IN,1994,12
147984,IN,1995,1
147984,IN,1995,2
147984,IN,1995,3
147984,IN,1995,4
147984,IN,1995,5
147984,IN,1995,6
147984,IN,1995,7
147984,IN,1995,8
147984,IN,1995,9
147984,IN,1995,10
147984,IN,1995,11
147984,IN,1995,12
155512,IN,1996,1
155512,IN,1996,2
155512,IN,1996,3
155512,IN,1996,4
155512,IN,1996,5
155512,IN,1996,6
155512,IN,1996,7
155512,IN,1996,8
155512,IN,1996,9
155512,IN,1996,10
155512,IN,1996,11
155512,IN,1996,12
168219,IN,1997,1
168219,IN,1997,2
168219,IN,1997,3
168219,IN,1997,4
168219,IN,1997,5
168219,IN,1997,6
168219,IN,1997,7
168219,IN,1997,8
168219,IN,1997,9
168219,IN,1997,10
168219,IN,1997,11
168219,IN,1997,12
180010,IN,1998,1
180010,IN,1998,2
180010,IN,1998,3
180010,IN,1998,4
180010,IN,1998,5
180010,IN,1998,6
180010,IN,1998,7
180010,IN,1998,8
180010,IN,1998,9
180010,IN,1998,10
180010,IN,1998,11
180010,IN,1998,12
187674,IN,1999,1
187674,IN,1999,2
187674,IN,1999,3
187674,IN,1999,4
187674,IN,1999,5
187674,IN,1999,6
187674,IN,1999,7
187674,IN,1999,8
187674,IN,1999,9
187674,IN,1999,10
187674,IN,1999,11
187674,IN,1999,12
198020,IN,2000,1
198020,IN,2000,2
198020,IN,2000,3
198020,IN,2000,4
198020,IN,2000,5
198020,IN,2000,6
198020,IN,2000,7
198020,IN,2000,8
198020,IN,2000,9
198020,IN,2000,10
198020,IN,2000,11
198020,IN,2000,12
199844,IN,2001,1
199844,IN,2001,2
199844,IN,2001,3
199844,IN,2001,4
199844,IN,2001,5
199844,IN,2001,6
199844,IN,2001,7
199844,IN,2001,8
199844,IN,2001,9
199844,IN,2001,10
199844,IN,2001,11
199844,IN,2001,12
208520,IN,2002,1
208520,IN,2002,2
208520,IN,2002,3
208520,IN,2002,4
208520,IN,2002,5
208520,IN,2002,6
208520,IN,2002,7
208520,IN,2002,8
208520,IN,2002,9
208520,IN,2002,10
208520,IN,2002,11
208520,IN,2002,12
220095,IN,2003,1
220095,IN,2003,2
220095,IN,2003,3
220095,IN,2003,4
220095,IN,2003,5
220095,IN,2003,6
220095,IN,2003,7
220095,IN,2003,8
220095,IN,2003,9
220095,IN,2003,10
220095,IN,2003,11
220095,IN,2003,12
231961,IN,2004,1
231961,IN,2004,2
231961,IN,2004,3
231961,IN,2004,4
231961,IN,2004,5
231961,IN,2004,6
231961,IN,2004,7
231961,IN,2004,8
231961,IN,2004,9
231961,IN,2004,10
231961,IN,2004,11
231961,IN,2004,12
239808.4,IN,2005,1
239808.4,IN,2005,2
239808.4,IN,2005,3
242426.8,IN,2005,4
242426.8,IN,2005,5
242426.8,IN,2005,6
245646.0,IN,2005,7
245646.0,IN,2005,8
245646.0,IN,2005,9
247071.8,IN,2005,10
247071.8,IN,2005,11
247071.8,IN,2005,12
251007.2,IN,2006,1
251007.2,IN,2006,2
251007.2,IN,2006,3
253666.6,IN,2006,4
253666.6,IN,2006,5
253666.6,IN,2006,6
256312.7,IN,2006,7
256312.7,IN,2006,8
256312.7,IN,2006,9
259232.0,IN,2006,10
259232.0,IN,2006,11
259232.0,IN,2006,12
261778.8,IN,2007,1
261778.8,IN,2007,2
261778.8,IN,2007,3
268162.0,IN,2007,4
268162.0,IN,2007,5
268162.0,IN,2007,6
271502.4,IN,2007,7
271502.4,IN,2007,8
271502.4,IN,2007,9
274771.1,IN,2007,10
274771.1,IN,2007,11
274771.1,IN,2007,12
274235.9,IN,2008,1
274235.9,IN,2008,2
274235.9,IN,2008,3
274754.1,IN,2008,4
274754.1,IN,2008,5
274754.1,IN,2008,6
273811.3,IN,2008,7
273811.3,IN,2008,8
273811.3,IN,2008,9
268581.2,IN,2008,10
268581.2,IN,2008,11
268581.2,IN,2008,12
258663.6,IN,2009,1
258663.6,IN,2009,2
258663.6,IN,2009,3
257421.6,IN,2009,4
257421.6,IN,2009,5
257421.6,IN,2009,6
260165.0,IN,2009,7
260165.0,IN,2009,8
260165.0,IN,2009,9
268702.7,IN,2009,10
268702.7,IN,2009,11
268702.7,IN,2009,12
272406.1,IN,2010,1
272406.1,IN,2010,2
272406.1,IN,2010,3
279023.3,IN,2010,4
279023.3,IN,2010,5
279023.3,IN,2010,6
283562.0,IN,2010,7
283562.0,IN,2010,8
283562.0,IN,2010,9
285491.3,IN,2010,10
285491.3,IN,2010,11
285491.3,IN,2010,12
284730.3,IN,2011,1
284730.3,IN,2011,2
284730.3,IN,2011,3
287279.5,IN,2011,4
287279.5,IN,2011,5
287279.5,IN,2011,6
289625.5,IN,2011,7
289625.5,IN,2011,8
289625.5,IN,2011,9
293360.9,IN,2011,10
293360.9,IN,2011,11
293360.9,IN,2011,12
295310.9,IN,2012,1
295310.9,IN,2012,2
295310.9,IN,2012,3
298437.8,IN,2012,4
298437.8,IN,2012,5
298437.8,IN,2012,6
299460.2,IN,2012,7
299460.2,IN,2012,8
299460.2,IN,2012,9
297002.0,IN,2012,10
297002.0,IN,2012,11
297002.0,IN,2012,12
308095.1,IN,2013,1
308095.1,IN,2013,2
308095.1,IN,2013,3
304913.5,IN,2013,4
304913.5,IN,2013,5
304913.5,IN,2013,6
309102.6,IN,2013,7
309102.6,IN,2013,8
309102.6,IN,2013,9
312615.5,IN,2013,10
312615.5,IN,2013,11
312615.5,IN,2013,12
316002.2,IN,2014,1
316002.2,IN,2014,2
316002.2,IN,2014,3
324355.2,IN,2014,4
324355.2,IN,2014,5
324355.2,IN,2014,6
329849.9,IN,2014,7
329849.9,IN,2014,8
329849.9,IN,2014,9
329955.2,IN,2014,10
329955.2,IN,2014,11
329955.2,IN,2014,12
327222.9,IN,2015,1
327222.9,IN,2015,2
327222.9,IN,2015,3
330737.4,IN,2015,4
330737.4,IN,2015,5
330737.4,IN,2015,6
330639.1,IN,2015,7
330639.1,IN,2015,8
330639.1,IN,2015,9
331506.7,IN,2015,10
331506.7,IN,2015,11
331506.7,IN,2015,12
331451.8,IN,2016,1
331451.8,IN,2016,2
331451.8,IN,2016,3
336853.0,IN,2016,4
336853.0,IN,2016,5
336853.0,IN,2016,6
340961.1,IN,2016,7
340961.1,IN,2016,8
340961.1,IN,2016,9
345577.9,IN,2016,10
345577.9,IN,2016,11
345577.9,IN,2016,12
348508.8,IN,2017,1
348508.8,IN,2017,2
348508.8,IN,2017,3
349539.9,IN,2017,4
349539.9,IN,2017,5
349539.9,IN,2017,6
352652.7,IN,2017,7
352652.7,IN,2017,8
352652.7,IN,2017,9
358389.3,IN,2017,10
358389.3,IN,2017,11
358389.3,IN,2017,12
362138.3,IN,2018,1
362138.3,IN,2018,2
362138.3,IN,2018,3
369208.9,IN,2018,4
369208.9,IN,2018,5
369208.9,IN,2018,6
373281.7,IN,2018,7
373281.7,IN,2018,8
373281.7,IN,2018,9
373281.7,IN,2018,10
373281.7,IN,2018,11
373281.7,IN,2018,12
48335,KS,1989,1
48335,KS,1989,2
48335,KS,1989,3
48335,KS,1989,4
48335,KS,1989,5
48335,KS,1989,6
48335,KS,1989,7
48335,KS,1989,8
48335,KS,1989,9
